Time (s): 0
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00165
86	pip2: 1. 
987	trans: 1. 
486	ap2: 1. 
13	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00166
86	pip2: 1. 
987	trans: 1. 
486	ap2: 1. 
13	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00167
86	pip2: 1. 
986	trans: 1. 
486	ap2: 1. 
14	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00168
86	pip2: 1. 
986	trans: 1. 
486	ap2: 1. 
14	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00169
86	pip2: 1. 
986	trans: 1. 
486	ap2: 1. 
14	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.0017
86	pip2: 1. 
986	trans: 1. 
486	ap2: 1. 
14	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00171
86	pip2: 1. 
986	trans: 1. 
486	ap2: 1. 
14	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00172
86	pip2: 1. 
986	trans: 1. 
486	ap2: 1. 
14	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00173
86	pip2: 1. 
986	trans: 1. 
486	ap2: 1. 
14	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00174
86	pip2: 1. 
986	trans: 1. 
486	ap2: 1. 
14	pip2: 1. ap2: 1. trans: 1. 
Time (s): 0.00175
86	pip2: 1. 
986	trans: 1. 
486	ap2: 1. 
