Time (s),pip2(ap2),ap2(a~U),ap2(a~P),ap2(b),trans(ap2),aak1(ap2),ap2(b!1).pip2(ap2!1),ap2(a~P!1).trans(ap2!1),aak1(ap2!1).ap2(a~U!1),aak1(ap2!1).ap2(a~P!1)
0.40201,640,293,36,140,29,0,360,71,100,0
0.40202,640,294,36,140,29,1,360,71,99,0
0.40203,640,293,36,140,29,0,360,71,100,0
0.40204,640,293,36,140,29,0,360,71,100,0
0.40205,640,294,36,140,29,1,360,71,99,0
0.40206,640,294,35,140,28,1,360,72,99,0
0.40207,640,293,35,140,28,0,360,72,100,0
0.40208,640,293,34,140,27,0,360,73,100,0
0.40209,640,293,34,140,27,0,360,73,100,0
0.4021,640,294,34,140,27,1,360,73,99,0
0.40211,640,294,34,140,27,1,360,73,99,0
0.40212,640,294,34,140,27,1,360,73,99,0
0.40213,640,295,34,140,27,2,360,73,98,0
0.40214,640,296,34,140,27,3,360,73,97,0
0.40215,640,295,34,140,27,2,360,73,98,0
0.40216,640,295,34,140,27,2,360,73,98,0
0.40217,640,294,34,140,27,1,360,73,99,0
0.40218,640,294,34,140,27,1,360,73,99,0
0.40219,639,294,34,139,27,1,361,73,99,0
0.4022,639,293,34,139,27,0,361,73,100,0
0.40221,639,293,34,139,27,0,361,73,100,0
0.40222,638,293,34,138,27,0,362,73,100,0
0.40223,638,294,34,138,27,1,362,73,99,0
0.40224,638,295,34,138,27,2,362,73,98,0
0.40225,638,295,34,138,27,2,362,73,98,0
0.40226,638,294,34,138,27,1,362,73,99,0
0.40227,638,293,34,138,27,0,362,73,100,0
0.40228,638,294,34,138,27,1,362,73,99,0
0.40229,638,293,34,138,27,0,362,73,100,0
0.4023,640,295,34,140,27,2,360,73,98,0
0.40231,640,296,34,140,27,3,360,73,97,0
0.40232,640,295,35,140,28,2,360,72,98,0
0.40233,640,296,35,140,28,3,360,72,97,0
0.40234,640,294,35,140,28,1,360,72,99,0
0.40235,640,295,35,140,28,2,360,72,98,0
0.40236,639,294,35,139,28,1,361,72,99,0
0.40237,639,294,34,139,27,1,361,73,99,0
0.40238,639,295,34,139,27,2,361,73,98,0
0.40239,639,295,34,139,27,2,361,73,98,0
0.4024,640,295,34,140,27,2,360,73,98,0
0.40241,640,294,34,140,27,1,360,73,99,0
0.40242,640,294,34,140,27,1,360,73,99,0
0.40243,640,294,33,140,26,1,360,74,99,0
0.40244,640,295,33,140,26,2,360,74,98,0
0.40245,640,295,33,140,26,2,360,74,98,0
0.40246,639,295,33,139,26,2,361,74,98,0
0.40247,639,294,33,139,26,1,361,74,99,0
0.40248,640,295,33,140,26,2,360,74,98,0
0.40249,640,294,33,140,26,1,360,74,99,0
0.4025,638,295,33,138,26,2,362,74,98,0
0.40251,638,295,33,138,26,2,362,74,98,0
0.40252,638,294,33,138,26,1,362,74,99,0
0.40253,637,295,32,137,25,2,363,75,98,0
0.40254,637,296,32,137,25,3,363,75,97,0
0.40255,637,295,32,137,25,2,363,75,98,0
0.40256,637,296,32,137,25,3,363,75,97,0
0.40257,637,294,32,137,25,1,363,75,99,0
0.40258,637,294,32,137,25,1,363,75,99,0
0.40259,637,294,32,137,25,1,363,75,99,0
0.4026,637,293,32,137,25,0,363,75,100,0
0.40261,638,293,32,138,25,0,362,75,100,0
0.40262,638,294,32,138,25,1,362,75,99,0
0.40263,638,293,33,138,26,0,362,74,100,0
0.40264,638,294,33,138,26,1,362,74,99,0
0.40265,638,294,33,138,26,1,362,74,99,0
0.40266,637,294,33,137,26,1,363,74,99,0
0.40267,637,294,33,137,26,1,363,74,99,0
0.40268,637,296,34,137,27,3,363,73,97,0
0.40269,637,296,34,137,27,3,363,73,97,0
0.4027,637,295,34,137,27,2,363,73,98,0
0.40271,637,294,34,137,27,1,363,73,99,0
0.40272,637,293,34,137,27,0,363,73,100,0
0.40273,638,293,34,138,27,0,362,73,100,0
0.40274,638,293,34,138,27,0,362,73,100,0
0.40275,639,293,34,139,27,0,361,73,100,0
0.40276,638,294,34,138,27,1,362,73,99,0
0.40277,638,294,34,138,27,1,362,73,99,0
0.40278,639,294,34,139,27,1,361,73,99,0
0.40279,639,294,34,139,27,1,361,73,99,0
0.4028,639,293,34,139,27,0,361,73,100,0
0.40281,639,294,36,139,28,2,361,72,98,0
0.40282,638,293,36,138,28,1,362,72,99,0
0.40283,637,292,36,137,28,0,363,72,100,0
0.40284,637,292,36,137,28,0,363,72,100,0
0.40285,636,292,36,136,28,0,364,72,100,0
0.40286,636,292,36,136,28,0,364,72,100,0
0.40287,636,292,36,136,28,0,364,72,100,0
0.40288,636,294,36,136,28,2,364,72,98,0
0.40289,636,293,36,136,28,1,364,72,99,0
0.4029,636,293,36,136,28,1,364,72,99,0
0.40291,636,294,36,136,28,2,364,72,98,0
0.40292,637,293,36,137,28,1,363,72,99,0
0.40293,637,293,35,137,27,1,363,73,99,0
0.40294,637,293,35,137,27,1,363,73,99,0
0.40295,638,293,35,138,27,1,362,73,99,0
0.40296,638,294,35,138,27,2,362,73,98,0
0.40297,638,293,35,138,27,1,362,73,99,0
0.40298,638,292,35,138,27,0,362,73,100,0
0.40299,638,292,35,138,27,0,362,73,100,0
0.403,638,292,35,138,27,0,362,73,100,0
0.40301,638,293,35,138,27,1,362,73,99,0
0.40302,638,292,35,138,27,0,362,73,100,0
0.40303,638,292,35,138,27,0,362,73,100,0
0.40304,638,292,35,138,27,0,362,73,100,0
0.40305,638,292,35,138,27,0,362,73,100,0
0.40306,638,293,35,138,27,1,362,73,99,0
0.40307,638,293,35,138,27,1,362,73,99,0
0.40308,638,296,35,138,27,4,362,73,96,0
0.40309,639,294,35,139,27,2,361,73,98,0
0.4031,639,293,35,139,27,1,361,73,99,0
0.40311,639,293,35,139,27,1,361,73,99,0
0.40312,639,295,35,139,27,3,361,73,97,0
0.40313,640,293,35,140,27,1,360,73,99,0
0.40314,641,292,35,141,27,0,359,73,100,0
0.40315,641,293,34,141,26,1,359,74,99,0
0.40316,641,292,34,141,26,0,359,74,100,0
0.40317,641,293,34,141,26,1,359,74,99,0
0.40318,641,293,34,141,26,1,359,74,99,0
0.40319,640,294,34,140,26,2,360,74,98,0
0.4032,640,294,34,140,26,2,360,74,98,0
0.40321,640,294,34,140,26,2,360,74,98,0
0.40322,640,292,34,140,26,0,360,74,100,0
0.40323,640,292,34,140,26,0,360,74,100,0
0.40324,640,292,34,140,26,0,360,74,100,0
0.40325,640,292,34,140,26,0,360,74,100,0
0.40326,639,293,34,139,26,1,361,74,99,0
0.40327,639,293,34,139,26,1,361,74,99,0
0.40328,639,293,34,139,26,1,361,74,99,0
0.40329,639,292,34,139,26,0,361,74,100,0
0.4033,639,293,34,139,26,1,361,74,99,0
0.40331,639,294,34,139,26,2,361,74,98,0
0.40332,639,292,34,139,26,0,361,74,100,0
0.40333,639,292,34,139,26,0,361,74,100,0
0.40334,639,292,34,139,26,0,361,74,100,0
0.40335,639,293,34,139,26,1,361,74,99,0
0.40336,639,293,34,139,26,1,361,74,99,0
0.40337,639,294,34,139,26,2,361,74,98,0
0.40338,639,295,34,139,26,3,361,74,97,0
0.40339,639,294,34,139,26,2,361,74,98,0
0.4034,640,295,34,140,26,3,360,74,97,0
0.40341,640,295,34,140,26,3,360,74,97,0
0.40342,640,295,34,140,26,3,360,74,97,0
0.40343,640,293,34,140,26,1,360,74,99,0
0.40344,640,293,34,140,26,1,360,74,99,0
0.40345,640,293,34,140,26,1,360,74,99,0
0.40346,640,293,34,140,26,1,360,74,99,0
0.40347,640,292,34,140,26,0,360,74,100,0
0.40348,640,292,34,140,26,0,360,74,100,0
0.40349,640,292,34,140,26,0,360,74,100,0
0.4035,640,292,34,140,26,0,360,74,100,0
0.40351,640,292,34,140,26,0,360,74,100,0
0.40352,640,293,33,140,25,1,360,75,99,0
0.40353,640,294,33,140,25,2,360,75,98,0
0.40354,640,294,32,140,24,2,360,76,98,0
0.40355,640,293,32,140,24,1,360,76,99,0
0.40356,639,292,32,139,24,0,361,76,100,0
0.40357,639,292,32,139,24,0,361,76,100,0
0.40358,639,292,32,139,24,0,361,76,100,0
0.40359,639,292,32,139,24,0,361,76,100,0
0.4036,639,292,32,139,24,0,361,76,100,0
0.40361,640,292,32,140,24,0,360,76,100,0
0.40362,640,292,32,140,24,0,360,76,100,0
0.40363,640,294,32,140,24,2,360,76,98,0
0.40364,640,293,32,140,24,1,360,76,99,0
0.40365,640,294,32,140,24,2,360,76,98,0
0.40366,640,294,32,140,24,2,360,76,98,0
0.40367,640,294,32,140,24,2,360,76,98,0
0.40368,640,294,32,140,24,2,360,76,98,0
0.40369,641,292,32,141,24,0,359,76,100,0
0.4037,641,293,32,141,24,1,359,76,99,0
0.40371,641,293,32,141,24,1,359,76,99,0
0.40372,641,292,32,141,24,0,359,76,100,0
0.40373,640,292,32,140,24,0,360,76,100,0
0.40374,640,293,32,140,24,1,360,76,99,0
0.40375,640,295,31,140,23,3,360,77,97,0
0.40376,641,295,31,141,23,3,359,77,97,0
0.40377,641,295,31,141,23,3,359,77,97,0
0.40378,641,294,32,141,24,2,359,76,98,0
0.40379,641,294,32,141,24,2,359,76,98,0
0.4038,641,294,32,141,24,2,359,76,98,0
0.40381,641,293,32,141,24,1,359,76,99,0
0.40382,641,295,32,141,24,3,359,76,97,0
0.40383,641,293,32,141,24,1,359,76,99,0
0.40384,641,294,32,141,24,2,359,76,98,0
0.40385,641,292,32,141,24,0,359,76,100,0
0.40386,640,292,32,140,24,0,360,76,100,0
0.40387,640,293,33,140,25,1,360,75,99,0
0.40388,640,294,33,140,25,2,360,75,98,0
0.40389,639,292,33,139,25,0,361,75,100,0
0.4039,639,292,33,139,25,0,361,75,100,0
0.40391,639,292,33,139,25,0,361,75,100,0
0.40392,639,293,33,139,25,1,361,75,99,0
0.40393,639,292,33,139,25,0,361,75,100,0
0.40394,639,293,33,139,25,1,361,75,99,0
0.40395,638,294,33,138,25,2,362,75,98,0
0.40396,639,295,33,139,25,3,361,75,97,0
0.40397,639,294,33,139,25,2,361,75,98,0
0.40398,639,293,33,139,25,1,361,75,99,0
0.40399,638,292,33,138,25,0,362,75,100,0
0.404,638,292,33,138,25,0,362,75,100,0
0.40401,638,293,33,138,25,1,362,75,99,0
0.40402,638,292,33,138,25,0,362,75,100,0
0.40403,638,293,33,138,25,1,362,75,99,0
0.40404,638,293,33,138,25,1,362,75,99,0
0.40405,638,293,33,138,25,1,362,75,99,0
0.40406,638,293,33,138,25,1,362,75,99,0
0.40407,638,294,33,138,25,2,362,75,98,0
0.40408,637,293,33,137,25,1,363,75,99,0
0.40409,637,292,33,137,25,0,363,75,100,0
0.4041,637,292,33,137,25,0,363,75,100,0
0.40411,637,293,33,137,25,1,363,75,99,0
0.40412,637,292,33,137,25,0,363,75,100,0
0.40413,636,294,33,136,25,2,364,75,98,0
0.40414,637,293,33,137,25,1,363,75,99,0
0.40415,637,294,33,137,25,2,363,75,98,0
0.40416,637,294,33,137,25,2,363,75,98,0
0.40417,637,293,33,137,25,1,363,75,99,0
0.40418,637,294,33,137,25,2,363,75,98,0
0.40419,636,296,33,136,25,4,364,75,96,0
0.4042,636,294,33,136,25,2,364,75,98,0
0.40421,637,295,32,137,24,3,363,76,97,0
0.40422,637,294,32,137,24,2,363,76,98,0
0.40423,637,292,32,137,24,0,363,76,100,0
0.40424,638,292,32,138,24,0,362,76,100,0
0.40425,638,292,32,138,24,0,362,76,100,0
0.40426,638,292,32,138,24,0,362,76,100,0
0.40427,638,292,32,138,24,0,362,76,100,0
0.40428,638,292,32,138,24,0,362,76,100,0
0.40429,638,292,32,138,24,0,362,76,100,0
0.4043,638,292,32,138,24,0,362,76,100,0
0.40431,638,292,32,138,24,0,362,76,100,0
0.40432,638,292,32,138,24,0,362,76,100,0
0.40433,639,292,32,139,24,0,361,76,100,0
0.40434,639,292,32,139,24,0,361,76,100,0
0.40435,639,292,32,139,24,0,361,76,100,0
0.40436,638,293,31,138,23,1,362,77,99,0
0.40437,638,293,31,138,23,1,362,77,99,0
0.40438,638,293,31,138,23,1,362,77,99,0
0.40439,638,294,31,138,23,2,362,77,98,0
0.4044,638,293,31,138,23,1,362,77,99,0
0.40441,639,293,31,139,23,1,361,77,99,0
0.40442,639,293,31,139,23,1,361,77,99,0
0.40443,639,293,31,139,23,1,361,77,99,0
0.40444,639,292,31,139,23,0,361,77,100,0
0.40445,639,292,31,139,23,0,361,77,100,0
0.40446,639,292,30,139,22,0,361,78,100,0
0.40447,639,293,30,139,22,1,361,78,99,0
0.40448,639,295,30,139,22,3,361,78,97,0
0.40449,638,295,30,138,22,3,362,78,97,0
0.4045,638,295,30,138,22,3,362,78,97,0
0.40451,638,294,30,138,22,2,362,78,98,0
0.40452,638,294,30,138,22,2,362,78,98,0
0.40453,638,293,30,138,22,1,362,78,99,0
0.40454,638,292,30,138,22,0,362,78,100,0
0.40455,638,292,30,138,22,0,362,78,100,0
0.40456,638,292,30,138,22,0,362,78,100,0
0.40457,638,293,30,138,22,1,362,78,99,0
0.40458,638,292,30,138,22,0,362,78,100,0
0.40459,638,293,30,138,22,1,362,78,99,0
0.4046,637,294,30,137,22,2,363,78,98,0
0.40461,637,294,30,137,22,2,363,78,98,0
0.40462,637,294,31,137,22,3,363,78,97,0
0.40463,637,294,30,137,21,3,363,79,97,0
0.40464,637,291,30,137,21,0,363,79,100,0
0.40465,637,291,30,137,21,0,363,79,100,0
0.40466,637,291,30,137,21,0,363,79,100,0
0.40467,637,291,30,137,21,0,363,79,100,0
0.40468,637,291,29,137,20,0,363,80,100,0
0.40469,637,291,29,137,20,0,363,80,100,0
0.4047,638,291,28,138,19,0,362,81,100,0
0.40471,638,291,28,138,19,0,362,81,100,0
0.40472,638,292,28,138,19,1,362,81,99,0
0.40473,638,291,29,138,20,0,362,80,100,0
0.40474,638,291,29,138,20,0,362,80,100,0
0.40475,638,291,29,138,20,0,362,80,100,0
0.40476,638,291,29,138,20,0,362,80,100,0
0.40477,638,292,29,138,20,1,362,80,99,0
0.40478,638,292,29,138,20,1,362,80,99,0
0.40479,638,291,29,138,20,0,362,80,100,0
0.4048,639,291,29,139,20,0,361,80,100,0
0.40481,640,293,29,140,20,2,360,80,98,0
0.40482,640,291,29,140,20,0,360,80,100,0
0.40483,640,291,29,140,20,0,360,80,100,0
0.40484,640,293,29,140,20,2,360,80,98,0
0.40485,640,294,29,140,20,3,360,80,97,0
0.40486,640,293,29,140,20,2,360,80,98,0
0.40487,640,292,29,140,20,1,360,80,99,0
0.40488,641,292,29,141,20,1,359,80,99,0
0.40489,641,293,29,141,20,2,359,80,98,0
0.4049,640,293,29,140,20,2,360,80,98,0
0.40491,641,292,29,141,20,1,359,80,99,0
0.40492,641,292,29,141,20,1,359,80,99,0
0.40493,641,292,29,141,20,1,359,80,99,0
0.40494,641,292,29,141,20,1,359,80,99,0
0.40495,641,292,29,141,20,1,359,80,99,0
0.40496,641,294,29,141,20,3,359,80,97,0
0.40497,642,293,29,142,20,2,358,80,98,0
0.40498,643,292,29,143,20,1,357,80,99,0
0.40499,641,292,28,141,19,1,359,81,99,0
0.405,642,292,28,142,19,1,358,81,99,0
0.40501,643,292,28,143,19,1,357,81,99,0
0.40502,643,291,28,143,19,0,357,81,100,0
0.40503,643,291,28,143,19,0,357,81,100,0
0.40504,644,291,29,144,20,0,356,80,100,0
0.40505,643,291,30,143,21,0,357,79,100,0
0.40506,643,291,30,143,21,0,357,79,100,0
0.40507,643,292,30,143,21,1,357,79,99,0
0.40508,643,291,31,143,22,0,357,78,100,0
0.40509,642,292,31,142,22,1,358,78,99,0
0.4051,643,292,30,143,21,1,357,79,99,0
0.40511,643,292,30,143,21,1,357,79,99,0
0.40512,643,293,30,143,21,2,357,79,98,0
0.40513,643,294,30,143,21,3,357,79,97,0
0.40514,643,294,30,143,21,3,357,79,97,0
0.40515,643,294,30,143,21,3,357,79,97,0
0.40516,643,294,29,143,20,3,357,80,97,0
0.40517,643,294,29,143,20,3,357,80,97,0
0.40518,642,293,30,142,21,2,358,79,98,0
0.40519,642,292,30,142,21,1,358,79,99,0
0.4052,642,291,30,142,21,0,358,79,100,0
0.40521,642,291,30,142,21,0,358,79,100,0
0.40522,642,291,30,142,21,0,358,79,100,0
0.40523,642,292,30,142,21,1,358,79,99,0
0.40524,642,292,30,142,21,1,358,79,99,0
0.40525,642,292,30,142,21,1,358,79,99,0
0.40526,642,292,30,142,21,1,358,79,99,0
0.40527,641,291,30,141,21,0,359,79,100,0
0.40528,641,292,30,141,21,1,359,79,99,0
0.40529,642,292,30,142,21,1,358,79,99,0
0.4053,642,291,30,142,21,0,358,79,100,0
0.40531,642,292,30,142,21,1,358,79,99,0
0.40532,642,291,32,142,23,0,358,77,100,0
0.40533,643,291,32,143,23,0,357,77,100,0
0.40534,643,291,32,143,23,0,357,77,100,0
0.40535,643,292,32,143,23,1,357,77,99,0
0.40536,643,291,32,143,23,0,357,77,100,0
0.40537,643,291,32,143,23,0,357,77,100,0
0.40538,645,292,32,145,23,1,355,77,99,0
0.40539,645,291,32,145,23,0,355,77,100,0
0.4054,644,291,32,144,23,0,356,77,100,0
0.40541,644,291,32,144,23,0,356,77,100,0
0.40542,644,291,31,144,22,0,356,78,100,0
0.40543,645,291,31,145,22,0,355,78,100,0
0.40544,645,291,31,145,22,0,355,78,100,0
0.40545,645,291,32,145,23,0,355,77,100,0
0.40546,645,293,32,145,23,2,355,77,98,0
0.40547,644,292,32,144,23,1,356,77,99,0
0.40548,644,292,32,144,23,1,356,77,99,0
0.40549,644,291,32,144,23,0,356,77,100,0
0.4055,643,292,32,143,23,1,357,77,99,0
0.40551,642,291,32,142,23,0,358,77,100,0
0.40552,642,291,32,142,23,0,358,77,100,0
0.40553,642,293,32,142,23,2,358,77,98,0
0.40554,642,291,32,142,23,0,358,77,100,0
0.40555,642,291,32,142,23,0,358,77,100,0
0.40556,642,291,32,142,23,0,358,77,100,0
0.40557,642,291,32,142,23,0,358,77,100,0
0.40558,643,291,32,143,23,0,357,77,100,0
0.40559,642,291,32,142,23,0,358,77,100,0
0.4056,641,292,31,141,22,1,359,78,99,0
0.40561,640,291,31,140,22,0,360,78,100,0
0.40562,640,293,31,140,22,2,360,78,98,0
0.40563,640,292,31,140,22,1,360,78,99,0
0.40564,641,292,31,141,22,1,359,78,99,0
0.40565,641,292,31,141,22,1,359,78,99,0
0.40566,641,292,31,141,22,1,359,78,99,0
0.40567,640,292,31,140,22,1,360,78,99,0
0.40568,640,293,31,140,22,2,360,78,98,0
0.40569,640,292,31,140,22,1,360,78,99,0
0.4057,640,291,31,140,22,0,360,78,100,0
0.40571,639,291,31,139,22,0,361,78,100,0
0.40572,639,291,31,139,22,0,361,78,100,0
0.40573,638,292,31,138,22,1,362,78,99,0
0.40574,638,293,31,138,22,2,362,78,98,0
0.40575,637,293,31,137,22,2,363,78,98,0
0.40576,637,292,31,137,22,1,363,78,99,0
0.40577,637,292,31,137,22,1,363,78,99,0
0.40578,636,293,31,136,22,2,364,78,98,0
0.40579,636,293,31,136,22,2,364,78,98,0
0.4058,636,294,30,136,21,3,364,79,97,0
0.40581,636,293,30,136,21,2,364,79,98,0
0.40582,636,292,29,136,20,1,364,80,99,0
0.40583,636,292,29,136,20,1,364,80,99,0
0.40584,636,293,29,136,20,2,364,80,98,0
0.40585,636,292,29,136,20,1,364,80,99,0
0.40586,637,295,29,137,20,4,363,80,96,0
0.40587,636,292,29,136,20,1,364,80,99,0
0.40588,636,291,29,136,20,0,364,80,100,0
0.40589,636,291,29,136,20,0,364,80,100,0
0.4059,636,291,29,136,20,0,364,80,100,0
0.40591,636,291,28,136,19,0,364,81,100,0
0.40592,636,292,28,136,19,1,364,81,99,0
0.40593,636,292,28,136,19,1,364,81,99,0
0.40594,636,293,28,136,19,2,364,81,98,0
0.40595,636,293,28,136,19,2,364,81,98,0
0.40596,636,292,28,136,19,1,364,81,99,0
0.40597,636,291,28,136,19,0,364,81,100,0
0.40598,636,291,28,136,19,0,364,81,100,0
0.40599,636,292,28,136,19,1,364,81,99,0
0.406,636,293,28,136,19,2,364,81,98,0
0.40601,636,292,28,136,19,1,364,81,99,0
0.40602,635,293,28,135,19,2,365,81,98,0
0.40603,635,292,28,135,19,1,365,81,99,0
0.40604,635,292,28,135,19,1,365,81,99,0
0.40605,635,291,28,135,19,0,365,81,100,0
0.40606,635,291,28,135,19,0,365,81,100,0
0.40607,635,291,28,135,19,0,365,81,100,0
0.40608,635,291,28,135,19,0,365,81,100,0
0.40609,635,291,28,135,19,0,365,81,100,0
0.4061,635,291,28,135,19,0,365,81,100,0
0.40611,635,291,28,135,19,0,365,81,100,0
0.40612,635,292,28,135,19,1,365,81,99,0
0.40613,635,292,28,135,19,1,365,81,99,0
0.40614,636,292,28,136,19,1,364,81,99,0
0.40615,636,292,28,136,19,1,364,81,99,0
0.40616,636,292,28,136,19,1,364,81,99,0
0.40617,637,291,29,137,20,0,363,80,100,0
0.40618,637,291,29,137,20,0,363,80,100,0
0.40619,637,291,29,137,20,0,363,80,100,0
0.4062,637,291,29,137,20,0,363,80,100,0
0.40621,637,292,29,137,20,1,363,80,99,0
0.40622,638,293,29,138,20,2,362,80,98,0
0.40623,638,294,29,138,20,3,362,80,97,0
0.40624,638,294,29,138,20,3,362,80,97,0
0.40625,638,293,29,138,20,2,362,80,98,0
0.40626,638,293,29,138,20,2,362,80,98,0
0.40627,638,292,29,138,20,1,362,80,99,0
0.40628,638,295,29,138,20,4,362,80,96,0
0.40629,638,292,29,138,20,1,362,80,99,0
0.4063,637,292,29,137,20,1,363,80,99,0
0.40631,637,292,29,137,20,1,363,80,99,0
0.40632,637,291,29,137,20,0,363,80,100,0
0.40633,637,291,29,137,20,0,363,80,100,0
0.40634,637,291,30,137,21,0,363,79,100,0
0.40635,637,295,30,137,21,4,363,79,96,0
0.40636,637,292,30,137,21,1,363,79,99,0
0.40637,637,292,30,137,21,1,363,79,99,0
0.40638,637,291,30,137,21,0,363,79,100,0
0.40639,637,292,30,137,21,1,363,79,99,0
0.4064,637,291,30,137,21,0,363,79,100,0
0.40641,638,291,30,138,21,0,362,79,100,0
0.40642,638,291,30,138,21,0,362,79,100,0
0.40643,638,291,30,138,21,0,362,79,100,0
0.40644,638,291,30,138,21,0,362,79,100,0
0.40645,638,291,30,138,21,0,362,79,100,0
0.40646,638,291,30,138,21,0,362,79,100,0
0.40647,638,291,30,138,21,0,362,79,100,0
0.40648,638,293,30,138,21,2,362,79,98,0
0.40649,638,293,30,138,21,2,362,79,98,0
0.4065,638,292,30,138,21,1,362,79,99,0
0.40651,638,293,30,138,21,2,362,79,98,0
0.40652,637,292,30,137,21,1,363,79,99,0
0.40653,637,292,30,137,21,1,363,79,99,0
0.40654,637,291,30,137,21,0,363,79,100,0
0.40655,636,293,30,136,21,2,364,79,98,0
0.40656,636,292,30,136,21,1,364,79,99,0
0.40657,636,292,30,136,21,1,364,79,99,0
0.40658,637,293,30,137,21,2,363,79,98,0
0.40659,637,293,30,137,21,2,363,79,98,0
0.4066,637,292,30,137,21,1,363,79,99,0
0.40661,637,292,30,137,21,1,363,79,99,0
0.40662,637,293,30,137,21,2,363,79,98,0
0.40663,636,293,30,136,21,2,364,79,98,0
0.40664,636,293,30,136,21,2,364,79,98,0
0.40665,636,291,29,136,20,0,364,80,100,0
0.40666,636,292,29,136,20,1,364,80,99,0
0.40667,636,292,29,136,20,1,364,80,99,0
0.40668,636,293,29,136,20,2,364,80,98,0
0.40669,636,293,30,136,21,2,364,79,98,0
0.4067,636,292,30,136,21,1,364,79,99,0
0.40671,636,292,30,136,21,1,364,79,99,0
0.40672,636,292,30,136,21,1,364,79,99,0
0.40673,636,293,30,136,21,2,364,79,98,0
0.40674,636,292,30,136,21,1,364,79,99,0
0.40675,636,291,30,136,21,0,364,79,100,0
0.40676,635,291,30,135,21,0,365,79,100,0
0.40677,636,291,30,136,21,0,364,79,100,0
0.40678,636,292,30,136,21,1,364,79,99,0
0.40679,635,293,30,135,21,2,365,79,98,0
0.4068,635,292,30,135,21,1,365,79,99,0
0.40681,635,293,30,135,21,2,365,79,98,0
0.40682,635,292,30,135,21,1,365,79,99,0
0.40683,635,293,30,135,21,2,365,79,98,0
0.40684,635,292,30,135,21,1,365,79,99,0
0.40685,635,292,30,135,21,1,365,79,99,0
0.40686,635,292,30,135,21,1,365,79,99,0
0.40687,635,291,30,135,21,0,365,79,100,0
0.40688,635,292,30,135,21,1,365,79,99,0
0.40689,636,293,30,136,21,2,364,79,98,0
0.4069,636,292,31,136,22,1,364,78,99,0
0.40691,636,293,31,136,22,2,364,78,98,0
0.40692,636,294,31,136,22,3,364,78,97,0
0.40693,636,294,31,136,22,3,364,78,97,0
0.40694,635,294,31,135,22,3,365,78,97,0
0.40695,635,292,31,135,22,1,365,78,99,0
0.40696,635,292,31,135,22,1,365,78,99,0
0.40697,634,291,31,134,22,0,366,78,100,0
0.40698,634,293,31,134,22,2,366,78,98,0
0.40699,634,293,31,134,22,2,366,78,98,0
0.407,634,292,31,134,22,1,366,78,99,0
0.40701,635,292,31,135,22,1,365,78,99,0
0.40702,635,291,31,135,22,0,365,78,100,0
0.40703,635,291,32,135,23,0,365,77,100,0
0.40704,635,291,32,135,23,0,365,77,100,0
0.40705,635,292,32,135,23,1,365,77,99,0
0.40706,635,292,32,135,23,1,365,77,99,0
0.40707,635,292,32,135,23,1,365,77,99,0
0.40708,636,293,32,136,23,2,364,77,98,0
0.40709,636,292,32,136,23,1,364,77,99,0
0.4071,636,293,32,136,23,2,364,77,98,0
0.40711,636,293,32,136,23,2,364,77,98,0
0.40712,636,294,31,136,22,3,364,78,97,0
0.40713,636,293,31,136,22,2,364,78,98,0
0.40714,636,292,31,136,22,1,364,78,99,0
0.40715,635,292,32,135,23,1,365,77,99,0
0.40716,635,291,33,135,23,1,365,77,99,0
0.40717,635,291,33,135,23,1,365,77,99,0
0.40718,635,292,33,135,23,2,365,77,98,0
0.40719,635,293,34,135,24,3,365,76,97,0
0.4072,635,292,34,135,24,2,365,76,98,0
0.40721,635,291,34,135,24,1,365,76,99,0
0.40722,636,292,34,136,24,2,364,76,98,0
0.40723,636,292,34,136,24,2,364,76,98,0
0.40724,635,292,34,135,24,2,365,76,98,0
0.40725,635,293,33,135,23,3,365,77,97,0
0.40726,635,294,33,135,23,4,365,77,96,0
0.40727,636,291,33,136,23,1,364,77,99,0
0.40728,636,291,34,136,24,1,364,76,99,0
0.40729,636,290,34,136,24,0,364,76,100,0
0.4073,636,290,34,136,24,0,364,76,100,0
0.40731,636,290,34,136,24,0,364,76,100,0
0.40732,636,290,34,136,24,0,364,76,100,0
0.40733,636,290,34,136,24,0,364,76,100,0
0.40734,636,290,34,136,24,0,364,76,100,0
0.40735,637,290,34,137,24,0,363,76,100,0
0.40736,637,290,34,137,24,0,363,76,100,0
0.40737,637,291,34,137,24,1,363,76,99,0
0.40738,636,292,33,136,23,2,364,77,98,0
0.40739,636,291,33,136,23,1,364,77,99,0
0.4074,636,291,33,136,23,1,364,77,99,0
0.40741,637,291,33,137,23,1,363,77,99,0
0.40742,637,290,33,137,23,0,363,77,100,0
0.40743,637,290,33,137,23,0,363,77,100,0
0.40744,637,291,33,137,23,1,363,77,99,0
0.40745,637,290,33,137,23,0,363,77,100,0
0.40746,637,291,33,137,23,1,363,77,99,0
0.40747,637,292,33,137,23,2,363,77,98,0
0.40748,637,291,33,137,23,1,363,77,99,0
0.40749,637,290,33,137,23,0,363,77,100,0
0.4075,637,291,33,137,23,1,363,77,99,0
0.40751,637,290,33,137,23,0,363,77,100,0
0.40752,637,292,33,137,23,2,363,77,98,0
0.40753,637,291,33,137,23,1,363,77,99,0
0.40754,637,291,33,137,23,1,363,77,99,0
0.40755,637,290,33,137,23,0,363,77,100,0
