TIME(s)	'pip2,ap2'	'ap2,trans'	'ap2,aak1'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.07594	350	14	100	0	0	0	0	0	0	0	8682
0.07595	350	14	100	0	0	0	0	0	0	0	8683
0.07596	350	14	98	0	0	0	0	0	0	0	8684
0.07597	350	14	97	0	0	0	0	0	0	0	8685
0.07598	350	14	99	0	0	0	0	0	0	0	8688
0.07599	351	14	97	0	0	0	0	0	0	0	8689
0.076	351	14	98	0	0	0	0	0	0	0	8690
0.07601	351	14	99	0	0	0	0	0	0	0	8692
0.07602	352	14	100	0	0	0	0	0	0	0	8695
0.07603	352	14	100	0	0	0	0	0	0	0	8696
0.07604	352	14	100	0	0	0	0	0	0	0	8697
0.07605	352	14	100	0	0	0	0	0	0	0	8697
0.07606	352	14	100	0	0	0	0	0	0	0	8698
0.07607	352	14	99	0	0	0	0	0	0	0	8699
0.07608	352	14	100	0	0	0	0	0	0	0	8700
0.07609	352	14	100	0	0	0	0	0	0	0	8701
0.0761	352	14	100	0	0	0	0	0	0	0	8702
0.07611	352	14	100	0	0	0	0	0	0	0	8703
0.07612	352	14	100	0	0	0	0	0	0	0	8703
0.07613	352	14	100	0	0	0	0	0	0	0	8703
0.07614	352	14	100	0	0	0	0	0	0	0	8704
0.07615	352	14	99	0	0	0	0	0	0	0	8704
0.07616	352	14	100	0	0	0	0	0	0	0	8705
0.07617	352	14	99	0	0	0	0	0	0	0	8705
0.07618	352	14	99	0	0	0	0	0	0	0	8706
0.07619	352	14	100	0	0	0	0	0	0	0	8708
0.0762	352	14	100	0	0	0	0	0	0	0	8708
0.07621	353	14	100	0	0	0	0	0	0	0	8709
0.07622	353	14	100	0	0	0	0	0	0	0	8711
0.07623	354	14	100	0	0	0	0	0	0	0	8714
0.07624	354	14	100	0	0	0	0	0	0	0	8714
0.07625	354	14	100	0	0	0	0	0	0	0	8714
0.07626	353	14	100	0	0	0	0	0	0	0	8714
0.07627	353	14	100	0	0	0	0	0	0	0	8714
0.07628	353	14	100	0	0	0	0	0	0	0	8715
0.07629	353	14	99	0	0	0	0	0	0	0	8716
0.0763	353	14	99	0	0	0	0	0	0	0	8717
0.07631	353	14	100	0	0	0	0	0	0	0	8718
0.07632	353	14	100	0	0	0	0	0	0	0	8719
0.07633	353	14	100	0	0	0	0	0	0	0	8720
0.07634	353	14	100	0	0	0	0	0	0	0	8720
0.07635	353	14	100	0	0	0	0	0	0	0	8720
0.07636	353	14	100	0	0	0	0	0	0	0	8720
0.07637	353	14	100	0	0	0	0	0	0	0	8722
0.07638	353	14	100	0	0	0	0	0	0	0	8722
0.07639	353	14	99	0	0	0	0	0	0	0	8723
0.0764	353	14	100	0	0	0	0	0	0	0	8724
0.07641	353	14	100	0	0	0	0	0	0	0	8725
0.07642	353	14	100	0	0	0	0	0	0	0	8726
0.07643	353	14	100	0	0	0	0	0	0	0	8726
0.07644	353	14	100	0	0	0	0	0	0	0	8727
0.07645	353	14	100	0	0	0	0	0	0	0	8727
0.07646	353	14	100	0	0	0	0	0	0	0	8728
0.07647	353	14	100	0	0	0	0	0	0	0	8728
0.07648	353	14	99	0	0	0	0	0	0	0	8729
0.07649	354	14	100	0	0	0	0	0	0	0	8731
0.0765	353	14	100	0	0	0	0	0	0	0	8731
0.07651	353	14	99	0	0	0	0	0	0	0	8732
0.07652	353	14	100	0	0	0	0	0	0	0	8733
0.07653	353	14	99	0	0	0	0	0	0	0	8733
0.07654	354	14	100	0	0	0	0	0	0	0	8735
0.07655	354	14	99	0	0	0	0	0	0	0	8735
0.07656	354	14	100	0	0	0	0	0	0	0	8736
0.07657	354	14	99	0	0	0	0	0	0	0	8737
0.07658	353	14	100	0	0	0	0	0	0	0	8740
0.07659	353	14	100	0	0	0	0	0	0	0	8740
0.0766	353	14	99	0	0	0	0	0	0	0	8740
0.07661	353	14	100	0	0	0	0	0	0	0	8742
0.07662	354	14	99	0	0	0	0	0	0	0	8744
0.07663	354	14	99	0	0	0	0	0	0	0	8744
0.07664	354	14	99	0	0	0	0	0	0	0	8744
0.07665	354	14	100	0	0	0	0	0	0	0	8745
0.07666	354	14	100	0	0	0	0	0	0	0	8745
0.07667	354	14	100	0	0	0	0	0	0	0	8745
0.07668	354	14	100	0	0	0	0	0	0	0	8749
0.07669	355	14	99	0	0	0	0	0	0	0	8750
0.0767	355	14	100	0	0	0	0	0	0	0	8752
0.07671	355	14	99	0	0	0	0	0	0	0	8753
0.07672	355	14	100	0	0	0	0	0	0	0	8754
0.07673	354	14	100	0	0	0	0	0	0	0	8754
0.07674	353	14	100	0	0	0	0	0	0	0	8755
0.07675	353	14	100	0	0	0	0	0	0	0	8755
0.07676	353	14	100	0	0	0	0	0	0	0	8756
0.07677	353	14	100	0	0	0	0	0	0	0	8756
0.07678	352	14	99	0	0	0	0	0	0	0	8756
0.07679	353	14	100	0	0	0	0	0	0	0	8759
0.0768	353	14	100	0	0	0	0	0	0	0	8759
0.07681	353	14	99	0	0	0	0	0	0	0	8760
0.07682	354	14	100	0	0	0	0	0	0	0	8762
0.07683	354	14	100	0	0	0	0	0	0	0	8766
0.07684	354	14	100	0	0	0	0	0	0	0	8766
0.07685	354	14	99	0	0	0	0	0	0	0	8767
0.07686	354	14	99	0	0	0	0	0	0	0	8767
0.07687	354	14	99	0	0	0	0	0	0	0	8769
0.07688	354	14	100	0	0	0	0	0	0	0	8770
0.07689	354	14	100	0	0	0	0	0	0	0	8771
0.0769	354	14	100	0	0	0	0	0	0	0	8771
0.07691	354	14	100	0	0	0	0	0	0	0	8772
0.07692	353	14	100	0	0	0	0	0	0	0	8773
0.07693	353	14	100	0	0	0	0	0	0	0	8773
0.07694	353	14	100	0	0	0	0	0	0	0	8773
0.07695	353	14	100	0	0	0	0	0	0	0	8773
0.07696	352	14	100	0	0	0	0	0	0	0	8773
0.07697	351	13	100	0	0	0	0	0	0	0	8774
0.07698	351	13	100	0	0	0	0	0	0	0	8775
0.07699	352	13	100	0	0	0	0	0	0	0	8776
0.077	352	13	99	0	0	0	0	0	0	0	8777
0.07701	352	13	99	0	0	0	0	0	0	0	8779
0.07702	352	13	99	0	0	0	0	0	0	0	8780
0.07703	351	13	99	0	0	0	0	0	0	0	8781
0.07704	351	13	99	0	0	0	0	0	0	0	8781
0.07705	351	13	100	0	0	0	0	0	0	0	8785
0.07706	351	13	100	0	0	0	0	0	0	0	8785
0.07707	351	13	99	0	0	0	0	0	0	0	8785
0.07708	351	13	100	0	0	0	0	0	0	0	8787
0.07709	351	13	100	0	0	0	0	0	0	0	8787
0.0771	351	13	100	0	0	0	0	0	0	0	8787
0.07711	351	13	99	0	0	0	0	0	0	0	8787
0.07712	350	13	99	0	0	0	0	0	0	0	8788
0.07713	350	13	100	0	0	0	0	0	0	0	8790
0.07714	350	13	100	0	0	0	0	0	0	0	8791
0.07715	351	13	98	0	0	0	0	0	0	0	8792
0.07716	351	13	100	0	0	0	0	0	0	0	8796
0.07717	351	13	100	0	0	0	0	0	0	0	8796
0.07718	352	13	100	0	0	0	0	0	0	0	8798
0.07719	352	13	100	0	0	0	0	0	0	0	8799
0.0772	353	13	100	0	0	0	0	0	0	0	8800
0.07721	353	12	100	0	0	0	0	0	0	0	8800
0.07722	353	12	100	0	0	0	0	0	0	0	8802
0.07723	353	12	100	0	0	0	0	0	0	0	8802
0.07724	353	12	100	0	0	0	0	0	0	0	8802
0.07725	352	12	100	0	0	0	0	0	0	0	8803
0.07726	352	12	100	0	0	0	0	0	0	0	8803
0.07727	352	12	100	0	0	0	0	0	0	0	8804
0.07728	352	12	98	0	0	0	0	0	0	0	8805
0.07729	352	12	100	0	0	0	0	0	0	0	8807
0.0773	352	12	100	0	0	0	0	0	0	0	8808
0.07731	353	11	100	0	0	0	0	0	0	0	8810
0.07732	353	11	99	0	0	0	0	0	0	0	8810
0.07733	353	11	98	0	0	0	0	0	0	0	8812
0.07734	353	11	96	0	0	0	0	0	0	0	8814
0.07735	352	11	97	0	0	0	0	0	0	0	8818
0.07736	353	11	98	0	0	0	0	0	0	0	8820
0.07737	353	11	98	0	0	0	0	0	0	0	8821
0.07738	353	11	98	0	0	0	0	0	0	0	8821
0.07739	353	11	98	0	0	0	0	0	0	0	8822
0.0774	353	11	100	0	0	0	0	0	0	0	8825
0.07741	353	11	99	0	0	0	0	0	0	0	8825
0.07742	354	11	99	0	0	0	0	0	0	0	8828
0.07743	354	11	98	0	0	0	0	0	0	0	8830
0.07744	354	11	99	0	0	0	0	0	0	0	8831
0.07745	354	11	100	0	0	0	0	0	0	0	8832
0.07746	353	11	100	0	0	0	0	0	0	0	8832
0.07747	353	11	100	0	0	0	0	0	0	0	8833
0.07748	354	11	100	0	0	0	0	0	0	0	8834
0.07749	353	11	100	0	0	0	0	0	0	0	8834
0.0775	353	11	99	0	0	0	0	0	0	0	8834
0.07751	353	11	98	0	0	0	0	0	0	0	8836
0.07752	353	11	99	0	0	0	0	0	0	0	8838
0.07753	354	11	100	0	0	0	0	0	0	0	8840
0.07754	355	11	100	0	0	0	0	0	0	0	8843
0.07755	355	11	100	0	0	0	0	0	0	0	8844
0.07756	354	11	99	0	0	0	0	0	0	0	8845
0.07757	355	11	100	0	0	0	0	0	0	0	8847
0.07758	355	11	100	0	0	0	0	0	0	0	8847
0.07759	355	11	100	0	0	0	0	0	0	0	8847
0.0776	355	11	100	0	0	0	0	0	0	0	8848
0.07761	355	11	99	0	0	0	0	0	0	0	8849
0.07762	355	11	99	0	0	0	0	0	0	0	8850
0.07763	355	11	99	0	0	0	0	0	0	0	8851
0.07764	355	11	100	0	0	0	0	0	0	0	8852
0.07765	355	11	99	0	0	0	0	0	0	0	8853
0.07766	355	11	99	0	0	0	0	0	0	0	8855
0.07767	355	11	100	0	0	0	0	0	0	0	8857
0.07768	355	11	99	0	0	0	0	0	0	0	8857
0.07769	354	11	99	0	0	0	0	0	0	0	8858
0.0777	354	11	99	0	0	0	0	0	0	0	8859
0.07771	354	12	99	0	0	0	0	0	0	0	8862
0.07772	354	12	98	0	0	0	0	0	0	0	8862
0.07773	355	12	100	0	0	0	0	0	0	0	8865
0.07774	355	12	99	0	0	0	0	0	0	0	8865
0.07775	355	12	99	0	0	0	0	0	0	0	8866
0.07776	355	12	100	0	0	0	0	0	0	0	8867
0.07777	355	12	99	0	0	0	0	0	0	0	8868
0.07778	355	12	99	0	0	0	0	0	0	0	8871
0.07779	355	12	99	0	0	0	0	0	0	0	8872
0.0778	356	12	99	0	0	0	0	0	0	0	8874
0.07781	357	12	100	0	0	0	0	0	0	0	8877
0.07782	358	12	99	0	0	0	0	0	0	0	8878
0.07783	358	12	99	0	0	0	0	0	0	0	8880
0.07784	358	12	100	0	0	0	0	0	0	0	8881
0.07785	358	12	100	0	0	0	0	0	0	0	8882
0.07786	358	12	99	0	0	0	0	0	0	0	8884
0.07787	357	12	100	0	0	0	0	0	0	0	8885
0.07788	357	12	100	0	0	0	0	0	0	0	8887
0.07789	357	12	100	0	0	0	0	0	0	0	8887
0.0779	357	12	100	0	0	0	0	0	0	0	8888
0.07791	357	12	100	0	0	0	0	0	0	0	8888
0.07792	357	12	100	0	0	0	0	0	0	0	8888
0.07793	357	12	99	0	0	0	0	0	0	0	8890
0.07794	357	12	99	0	0	0	0	0	0	0	8892
0.07795	357	12	99	0	0	0	0	0	0	0	8893
0.07796	357	12	100	0	0	0	0	0	0	0	8895
0.07797	357	12	100	0	0	0	0	0	0	0	8895
0.07798	357	12	99	0	0	0	0	0	0	0	8896
0.07799	356	12	99	0	0	0	0	0	0	0	8896
0.078	356	12	99	0	0	0	0	0	0	0	8896
0.07801	356	13	100	0	0	0	0	0	0	0	8899
0.07802	356	13	99	0	0	0	0	0	0	0	8899
0.07803	356	13	98	0	0	0	0	0	0	0	8900
0.07804	356	13	100	0	0	0	0	0	0	0	8902
0.07805	356	13	100	0	0	0	0	0	0	0	8902
0.07806	356	13	99	0	0	0	0	0	0	0	8902
0.07807	356	13	99	0	0	0	0	0	0	0	8903
0.07808	356	13	100	0	0	0	0	0	0	0	8905
0.07809	356	13	100	0	0	0	0	0	0	0	8906
0.0781	357	13	100	0	0	0	0	0	0	0	8907
0.07811	357	13	99	0	0	0	0	0	0	0	8908
0.07812	357	13	97	0	0	0	0	0	0	0	8909
0.07813	357	13	99	0	0	0	0	0	0	0	8912
0.07814	357	13	99	0	0	0	0	0	0	0	8914
0.07815	356	13	100	0	0	0	0	0	0	0	8915
0.07816	356	13	99	0	0	0	0	0	0	0	8915
0.07817	356	13	98	0	0	0	0	0	0	0	8915
0.07818	356	13	100	0	0	0	0	0	0	0	8918
0.07819	356	13	99	0	0	0	0	0	0	0	8919
0.0782	356	13	100	0	0	0	0	0	0	0	8921
0.07821	356	13	100	0	0	0	0	0	0	0	8921
0.07822	356	13	99	0	0	0	0	0	0	0	8921
0.07823	356	13	99	0	0	0	0	0	0	0	8923
0.07824	356	13	99	0	0	0	0	0	0	0	8925
0.07825	356	13	99	0	0	0	0	0	0	0	8925
0.07826	357	13	100	0	0	0	0	0	0	0	8927
0.07827	357	13	98	0	0	0	0	0	0	0	8928
0.07828	357	13	99	0	0	0	0	0	0	0	8931
0.07829	357	13	98	0	0	0	0	0	0	0	8931
0.0783	356	13	99	0	0	0	0	0	0	0	8932
0.07831	356	13	99	0	0	0	0	0	0	0	8932
0.07832	356	13	99	0	0	0	0	0	0	0	8933
0.07833	356	13	98	0	0	0	0	0	0	0	8933
0.07834	356	14	99	0	0	0	0	0	0	0	8936
0.07835	355	14	99	0	0	0	0	0	0	0	8936
0.07836	355	14	100	0	0	0	0	0	0	0	8938
0.07837	355	14	100	0	0	0	0	0	0	0	8938
0.07838	355	14	100	0	0	0	0	0	0	0	8938
0.07839	355	14	100	0	0	0	0	0	0	0	8938
0.0784	355	14	99	0	0	0	0	0	0	0	8942
0.07841	356	14	100	0	0	0	0	0	0	0	8947
0.07842	356	14	99	0	0	0	0	0	0	0	8948
0.07843	355	14	100	0	0	0	0	0	0	0	8950
0.07844	355	14	100	0	0	0	0	0	0	0	8952
0.07845	355	14	100	0	0	0	0	0	0	0	8955
0.07846	355	14	99	0	0	0	0	0	0	0	8955
0.07847	355	14	100	0	0	0	0	0	0	0	8958
0.07848	356	14	100	0	0	0	0	0	0	0	8960
0.07849	356	14	100	0	0	0	0	0	0	0	8960
0.0785	356	14	100	0	0	0	0	0	0	0	8960
0.07851	355	14	100	0	0	0	0	0	0	0	8961
0.07852	355	14	100	0	0	0	0	0	0	0	8962
0.07853	355	14	98	0	0	0	0	0	0	0	8963
0.07854	355	14	99	0	0	0	0	0	0	0	8966
0.07855	355	14	99	0	0	0	0	0	0	0	8967
0.07856	355	14	99	0	0	0	0	0	0	0	8967
0.07857	355	14	98	0	0	0	0	0	0	0	8970
0.07858	355	14	99	0	0	0	0	0	0	0	8971
0.07859	356	14	99	0	0	0	0	0	0	0	8974
0.0786	357	14	100	0	0	0	0	0	0	0	8977
0.07861	357	14	100	0	0	0	0	0	0	0	8977
0.07862	357	14	100	0	0	0	0	0	0	0	8978
0.07863	357	14	99	0	0	0	0	0	0	0	8979
0.07864	357	14	100	0	0	0	0	0	0	0	8980
0.07865	355	14	100	0	0	0	0	0	0	0	8982
0.07866	355	14	100	0	0	0	0	0	0	0	8984
0.07867	355	14	100	0	0	0	0	0	0	0	8985
0.07868	355	14	100	0	0	0	0	0	0	0	8985
0.07869	353	14	99	0	0	0	0	0	0	0	8986
0.0787	353	14	99	0	0	0	0	0	0	0	8988
0.07871	353	14	99	0	0	0	0	0	0	0	8989
0.07872	353	14	99	0	0	0	0	0	0	0	8992
0.07873	353	14	99	0	0	0	0	0	0	0	8992
0.07874	352	14	99	0	0	0	0	0	0	0	8992
0.07875	352	14	100	0	0	0	0	0	0	0	8993
0.07876	352	14	100	0	0	0	0	0	0	0	8994
0.07877	352	14	100	0	0	0	0	0	0	0	8994
0.07878	352	14	99	0	0	0	0	0	0	0	8996
0.07879	352	14	99	0	0	0	0	0	0	0	8997
0.0788	352	14	100	0	0	0	0	0	0	0	8998
0.07881	351	14	97	0	0	0	0	0	0	0	8999
0.07882	351	14	100	0	0	0	0	0	0	0	9003
0.07883	350	14	100	0	0	0	0	0	0	0	9003
0.07884	350	14	100	0	0	0	0	0	0	0	9003
0.07885	350	14	99	0	0	0	0	0	0	0	9003
0.07886	350	14	98	0	0	0	0	0	0	0	9004
0.07887	350	14	100	0	0	0	0	0	0	0	9006
0.07888	350	14	100	0	0	0	0	0	0	0	9006
0.07889	350	14	99	0	0	0	0	0	0	0	9007
0.0789	350	14	100	0	0	0	0	0	0	0	9008
0.07891	350	14	100	0	0	0	0	0	0	0	9008
0.07892	350	14	100	0	0	0	0	0	0	0	9008
0.07893	350	14	99	0	0	0	0	0	0	0	9009
0.07894	350	14	99	0	0	0	0	0	0	0	9010
0.07895	350	14	100	0	0	0	0	0	0	0	9012
0.07896	349	14	100	0	0	0	0	0	0	0	9012
0.07897	349	14	100	0	0	0	0	0	0	0	9012
0.07898	349	14	100	0	0	0	0	0	0	0	9012
0.07899	348	14	100	0	0	0	0	0	0	0	9012
0.079	348	14	99	0	0	0	0	0	0	0	9012
0.07901	348	14	99	0	0	0	0	0	0	0	9013
0.07902	347	14	97	0	0	0	0	0	0	0	9013
0.07903	347	14	98	0	0	0	0	0	0	0	9014
0.07904	347	14	99	0	0	0	0	0	0	0	9015
0.07905	347	14	99	0	0	0	0	0	0	0	9017
0.07906	347	14	100	0	0	0	0	0	0	0	9019
0.07907	347	14	100	0	0	0	0	0	0	0	9019
0.07908	347	14	100	0	0	0	0	0	0	0	9019
0.07909	346	14	99	0	0	0	0	0	0	0	9019
0.0791	346	14	100	0	0	0	0	0	0	0	9020
0.07911	346	14	100	0	0	0	0	0	0	0	9020
0.07912	346	14	100	0	0	0	0	0	0	0	9020
0.07913	346	14	100	0	0	0	0	0	0	0	9021
0.07914	346	14	99	0	0	0	0	0	0	0	9022
0.07915	347	14	100	0	0	0	0	0	0	0	9025
0.07916	347	14	100	0	0	0	0	0	0	0	9025
0.07917	347	14	98	0	0	0	0	0	0	0	9025
0.07918	345	14	97	0	0	0	0	0	0	0	9025
0.07919	345	14	97	0	0	0	0	0	0	0	9026
0.0792	345	14	98	0	0	0	0	0	0	0	9027
0.07921	345	14	100	0	0	0	0	0	0	0	9030
0.07922	345	14	100	0	0	0	0	0	0	0	9034
0.07923	345	14	100	0	0	0	0	0	0	0	9036
0.07924	345	14	100	0	0	0	0	0	0	0	9036
0.07925	346	14	99	0	0	0	0	0	0	0	9037
0.07926	346	14	99	0	0	0	0	0	0	0	9037
0.07927	346	14	99	0	0	0	0	0	0	0	9037
0.07928	346	14	100	0	0	0	0	0	0	0	9038
0.07929	346	14	98	0	0	0	0	0	0	0	9039
0.0793	346	14	98	0	0	0	0	0	0	0	9040
0.07931	346	14	100	0	0	0	0	0	0	0	9043
0.07932	346	14	99	0	0	0	0	0	0	0	9043
0.07933	346	14	99	0	0	0	0	0	0	0	9043
0.07934	346	14	99	0	0	0	0	0	0	0	9044
0.07935	346	14	99	0	0	0	0	0	0	0	9044
0.07936	347	14	100	0	0	0	0	0	0	0	9046
0.07937	347	14	100	0	0	0	0	0	0	0	9046
0.07938	347	14	98	0	0	0	0	0	0	0	9047
0.07939	347	14	99	0	0	0	0	0	0	0	9049
0.0794	347	14	99	0	0	0	0	0	0	0	9052
0.07941	346	14	100	0	0	0	0	0	0	0	9054
0.07942	347	14	100	0	0	0	0	0	0	0	9055
0.07943	347	14	100	0	0	0	0	0	0	0	9055
0.07944	347	14	100	0	0	0	0	0	0	0	9055
0.07945	348	14	100	0	0	0	0	0	0	0	9057
0.07946	348	15	100	0	0	0	0	0	0	0	9058
0.07947	348	15	100	0	0	0	0	0	0	0	9058
0.07948	348	15	100	0	0	0	0	0	0	0	9059
0.07949	348	15	100	0	0	0	0	0	0	0	9059
0.0795	347	15	100	0	0	0	0	0	0	0	9060
0.07951	347	15	98	0	0	0	0	0	0	0	9061
0.07952	347	15	98	0	0	0	0	0	0	0	9063
0.07953	347	15	99	0	0	0	0	0	0	0	9064
0.07954	347	15	99	0	0	0	0	0	0	0	9066
0.07955	347	15	99	0	0	0	0	0	0	0	9069
0.07956	347	15	99	0	0	0	0	0	0	0	9069
0.07957	347	15	100	0	0	0	0	0	0	0	9071
0.07958	347	15	100	0	0	0	0	0	0	0	9071
0.07959	347	15	100	0	0	0	0	0	0	0	9071
0.0796	347	15	100	0	0	0	0	0	0	0	9073
0.07961	347	15	98	0	0	0	0	0	0	0	9073
0.07962	347	15	99	0	0	0	0	0	0	0	9075
0.07963	347	15	99	0	0	0	0	0	0	0	9075
0.07964	346	15	99	0	0	0	0	0	0	0	9075
0.07965	346	15	100	0	0	0	0	0	0	0	9076
0.07966	346	15	99	0	0	0	0	0	0	0	9078
0.07967	347	15	100	0	0	0	0	0	0	0	9082
0.07968	346	15	99	0	0	0	0	0	0	0	9084
0.07969	346	15	100	0	0	0	0	0	0	0	9086
0.0797	346	15	100	0	0	0	0	0	0	0	9088
0.07971	346	15	100	0	0	0	0	0	0	0	9089
0.07972	346	15	98	0	0	0	0	0	0	0	9089
0.07973	346	15	98	0	0	0	0	0	0	0	9091
0.07974	346	15	99	0	0	0	0	0	0	0	9092
0.07975	346	15	99	0	0	0	0	0	0	0	9093
0.07976	346	15	98	0	0	0	0	0	0	0	9094
0.07977	346	15	99	0	0	0	0	0	0	0	9099
0.07978	346	15	99	0	0	0	0	0	0	0	9101
0.07979	346	15	100	0	0	0	0	0	0	0	9102
0.0798	346	15	100	0	0	0	0	0	0	0	9102
0.07981	346	15	98	0	0	0	0	0	0	0	9103
0.07982	347	15	98	0	0	0	0	0	0	0	9105
0.07983	347	15	99	0	0	0	0	0	0	0	9106
0.07984	348	15	98	0	0	0	0	0	0	0	9107
0.07985	348	15	100	0	0	0	0	0	0	0	9110
0.07986	348	15	100	0	0	0	0	0	0	0	9110
0.07987	348	15	100	0	0	0	0	0	0	0	9110
0.07988	348	15	99	0	0	0	0	0	0	0	9110
0.07989	348	15	100	0	0	0	0	0	0	0	9113
0.0799	348	15	100	0	0	0	0	0	0	0	9114
0.07991	347	15	100	0	0	0	0	0	0	0	9114
0.07992	347	15	100	0	0	0	0	0	0	0	9114
0.07993	348	15	100	0	0	0	0	0	0	0	9117
0.07994	349	15	98	0	0	0	0	0	0	0	9118
0.07995	350	15	100	0	0	0	0	0	0	0	9121
0.07996	350	15	100	0	0	0	0	0	0	0	9122
0.07997	350	15	99	0	0	0	0	0	0	0	9124
0.07998	350	15	99	0	0	0	0	0	0	0	9126
0.07999	351	15	99	0	0	0	0	0	0	0	9128
0.08	351	15	99	0	0	0	0	0	0	0	9128
0.08001	351	15	100	0	0	0	0	0	0	0	9130
0.08002	351	15	100	0	0	0	0	0	0	0	9130
0.08003	351	15	100	0	0	0	0	0	0	0	9132
0.08004	351	15	100	0	0	0	0	0	0	0	9134
0.08005	351	15	100	0	0	0	0	0	0	0	9134
0.08006	351	15	100	0	0	0	0	0	0	0	9134
0.08007	351	15	98	0	0	0	0	0	0	0	9134
0.08008	351	15	99	0	0	0	0	0	0	0	9136
0.08009	351	15	99	0	0	0	0	0	0	0	9136
0.0801	351	15	99	0	0	0	0	0	0	0	9136
0.08011	351	15	100	0	0	0	0	0	0	0	9139
0.08012	351	15	100	0	0	0	0	0	0	0	9139
0.08013	351	15	100	0	0	0	0	0	0	0	9139
0.08014	350	15	99	0	0	0	0	0	0	0	9139
0.08015	350	15	100	0	0	0	0	0	0	0	9141
0.08016	350	15	100	0	0	0	0	0	0	0	9141
0.08017	350	15	99	0	0	0	0	0	0	0	9142
0.08018	350	15	99	0	0	0	0	0	0	0	9142
0.08019	349	15	99	0	0	0	0	0	0	0	9142
0.0802	349	15	100	0	0	0	0	0	0	0	9144
0.08021	349	15	100	0	0	0	0	0	0	0	9144
0.08022	349	15	98	0	0	0	0	0	0	0	9144
0.08023	349	15	99	0	0	0	0	0	0	0	9146
0.08024	349	15	99	0	0	0	0	0	0	0	9149
0.08025	349	15	100	0	0	0	0	0	0	0	9150
0.08026	350	15	99	0	0	0	0	0	0	0	9151
0.08027	350	15	98	0	0	0	0	0	0	0	9151
0.08028	350	15	99	0	0	0	0	0	0	0	9153
0.08029	351	15	100	0	0	0	0	0	0	0	9155
0.0803	351	15	100	0	0	0	0	0	0	0	9157
0.08031	351	15	100	0	0	0	0	0	0	0	9157
0.08032	351	15	100	0	0	0	0	0	0	0	9157
0.08033	351	15	99	0	0	0	0	0	0	0	9158
0.08034	351	15	99	0	0	0	0	0	0	0	9159
0.08035	351	15	99	0	0	0	0	0	0	0	9159
0.08036	351	15	99	0	0	0	0	0	0	0	9160
0.08037	351	15	99	0	0	0	0	0	0	0	9160
0.08038	351	15	99	0	0	0	0	0	0	0	9161
0.08039	350	15	100	0	0	0	0	0	0	0	9163
0.0804	350	15	99	0	0	0	0	0	0	0	9166
0.08041	350	15	99	0	0	0	0	0	0	0	9167
0.08042	350	15	98	0	0	0	0	0	0	0	9167
0.08043	350	15	97	0	0	0	0	0	0	0	9167
0.08044	350	15	96	0	0	0	0	0	0	0	9167
0.08045	350	15	99	0	0	0	0	0	0	0	9170
0.08046	350	14	99	0	0	0	0	0	0	0	9170
0.08047	350	14	99	0	0	0	0	0	0	0	9170
0.08048	351	14	99	0	0	0	0	0	0	0	9172
0.08049	352	14	99	0	0	0	0	0	0	0	9174
0.0805	352	14	100	0	0	0	0	0	0	0	9175
0.08051	352	14	100	0	0	0	0	0	0	0	9177
0.08052	352	14	99	0	0	0	0	0	0	0	9179
0.08053	352	14	100	0	0	0	0	0	0	0	9181
0.08054	352	14	100	0	0	0	0	0	0	0	9181
0.08055	353	14	99	0	0	0	0	0	0	0	9183
0.08056	353	14	100	0	0	0	0	0	0	0	9184
0.08057	355	14	100	0	0	0	0	0	0	0	9187
0.08058	355	14	99	0	0	0	0	0	0	0	9188
0.08059	354	14	100	0	0	0	0	0	0	0	9189
0.0806	353	14	100	0	0	0	0	0	0	0	9190
0.08061	353	13	100	0	0	0	0	0	0	0	9190
0.08062	353	13	100	0	0	0	0	0	0	0	9191
0.08063	352	13	100	0	0	0	0	0	0	0	9193
0.08064	352	13	100	0	0	0	0	0	0	0	9193
0.08065	352	13	100	0	0	0	0	0	0	0	9194
0.08066	352	13	100	0	0	0	0	0	0	0	9195
0.08067	353	13	99	0	0	0	0	0	0	0	9198
0.08068	353	13	99	0	0	0	0	0	0	0	9201
0.08069	353	13	100	0	0	0	0	0	0	0	9203
0.0807	353	13	100	0	0	0	0	0	0	0	9203
0.08071	353	13	100	0	0	0	0	0	0	0	9203
0.08072	353	13	99	0	0	0	0	0	0	0	9205
0.08073	353	13	99	0	0	0	0	0	0	0	9207
0.08074	353	13	99	0	0	0	0	0	0	0	9208
0.08075	353	13	100	0	0	0	0	0	0	0	9210
0.08076	353	13	100	0	0	0	0	0	0	0	9212
0.08077	353	13	100	0	0	0	0	0	0	0	9213
0.08078	353	13	100	0	0	0	0	0	0	0	9213
0.08079	353	13	100	0	0	0	0	0	0	0	9213
0.0808	353	13	100	0	0	0	0	0	0	0	9213
0.08081	353	13	100	0	0	0	0	0	0	0	9213
0.08082	353	13	100	0	0	0	0	0	0	0	9213
0.08083	353	13	100	0	0	0	0	0	0	0	9213
0.08084	354	13	100	0	0	0	0	0	0	0	9215
0.08085	354	13	100	0	0	0	0	0	0	0	9216
0.08086	354	13	100	0	0	0	0	0	0	0	9216
0.08087	354	13	99	0	0	0	0	0	0	0	9217
0.08088	354	13	100	0	0	0	0	0	0	0	9219
0.08089	353	13	100	0	0	0	0	0	0	0	9220
