TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	MONO:aak1	DIMERS W:aak1	
0.4046	637	187	137	187	22	0	2	0	
0.40461	637	187	137	187	22	0	2	0	
0.40462	637	188	137	188	22	0	3	0	
0.40463	637	187	137	187	21	0	3	0	
0.40464	637	184	137	184	21	0	0	0	
0.40465	637	184	137	184	21	0	0	0	
0.40466	637	184	137	184	21	0	0	0	
0.40467	637	184	137	184	21	0	0	0	
0.40468	637	183	137	183	20	0	0	0	
0.40469	637	183	137	183	20	0	0	0	
0.4047	638	181	138	181	19	0	0	0	
0.40471	638	181	138	181	19	0	0	0	
0.40472	638	182	138	182	19	0	1	0	
0.40473	638	182	138	182	20	0	0	0	
0.40474	638	182	138	182	20	0	0	0	
0.40475	638	182	138	182	20	0	0	0	
0.40476	638	182	138	182	20	0	0	0	
0.40477	638	183	138	183	20	0	1	0	
0.40478	638	183	138	183	20	0	1	0	
0.40479	638	182	138	182	20	0	0	0	
0.4048	639	182	138	183	20	1	0	0	
0.40481	640	184	138	186	20	1	2	1	
0.40482	640	182	138	184	20	1	0	1	
0.40483	640	182	138	184	20	1	0	1	
0.40484	640	184	138	186	20	1	2	1	
0.40485	640	185	138	187	20	1	3	1	
0.40486	640	184	138	186	20	1	2	1	
0.40487	640	183	138	185	20	1	1	1	
0.40488	641	183	138	186	20	1	1	2	
0.40489	641	184	138	187	20	1	2	2	
0.4049	640	185	137	188	20	1	2	2	
0.40491	641	184	137	188	20	2	1	2	
0.40492	641	184	137	188	20	2	1	2	
0.40493	641	184	137	188	20	2	1	2	
0.40494	641	184	137	188	20	2	1	2	
0.40495	641	184	137	188	20	2	1	2	
0.40496	641	185	138	188	20	1	3	2	
0.40497	642	183	139	186	20	1	2	2	
0.40498	643	182	139	186	20	1	1	3	
0.40499	641	182	138	185	19	0	1	3	
0.405	642	182	138	186	19	0	1	4	
0.40501	643	180	140	183	19	0	1	3	
0.40502	643	179	140	182	19	0	0	3	
0.40503	643	179	140	182	19	0	0	3	
0.40504	644	179	141	182	20	0	0	3	
0.40505	643	181	140	184	21	0	0	3	
0.40506	643	181	140	184	21	0	0	3	
0.40507	643	182	140	185	21	0	1	3	
0.40508	643	182	140	185	22	0	0	3	
0.40509	642	183	140	185	22	0	1	2	
0.4051	643	182	140	185	21	1	1	2	
0.40511	643	182	140	185	21	1	1	2	
0.40512	643	183	140	186	21	1	2	2	
0.40513	643	184	140	187	21	1	3	2	
0.40514	643	184	140	187	21	1	3	2	
0.40515	643	184	140	187	21	1	3	2	
0.40516	643	183	140	186	20	1	3	2	
0.40517	643	183	140	186	20	1	3	2	
0.40518	642	183	140	185	21	1	2	1	
0.40519	642	182	140	184	21	1	1	1	
0.4052	642	181	140	183	21	1	0	1	
0.40521	642	181	140	183	21	1	0	1	
0.40522	642	181	140	183	21	1	0	1	
0.40523	642	182	140	184	21	1	1	1	
0.40524	642	182	140	184	21	1	1	1	
0.40525	642	182	140	184	21	1	1	1	
0.40526	642	182	140	184	21	1	1	1	
0.40527	641	182	139	184	21	1	0	1	
0.40528	641	183	139	185	21	1	1	1	
0.40529	642	183	139	186	21	2	1	1	
0.4053	642	182	139	185	21	2	0	1	
0.40531	642	183	139	186	21	2	1	1	
0.40532	642	184	139	187	23	2	0	1	
0.40533	643	184	139	188	23	3	0	1	
0.40534	643	184	139	188	23	3	0	1	
0.40535	643	185	139	189	23	3	1	1	
0.40536	643	184	139	188	23	3	0	1	
0.40537	643	184	139	188	23	3	0	1	
0.40538	645	184	140	189	23	4	1	1	
0.40539	645	183	140	188	23	4	0	1	
0.4054	644	184	139	189	23	4	0	1	
0.40541	644	184	139	189	23	4	0	1	
0.40542	644	183	139	188	22	4	0	1	
0.40543	645	183	139	189	22	4	0	2	
0.40544	645	183	139	189	22	4	0	2	
0.40545	645	184	139	190	23	4	0	2	
0.40546	645	186	139	192	23	4	2	2	
0.40547	644	185	139	190	23	4	1	1	
0.40548	644	185	139	190	23	4	1	1	
0.40549	644	184	139	189	23	4	0	1	
0.4055	643	186	138	191	23	4	1	1	
0.40551	642	185	138	189	23	3	0	1	
0.40552	642	185	138	189	23	3	0	1	
0.40553	642	187	138	191	23	3	2	1	
0.40554	642	185	138	189	23	3	0	1	
0.40555	642	185	138	189	23	3	0	1	
0.40556	642	185	138	189	23	3	0	1	
0.40557	642	185	138	189	23	3	0	1	
0.40558	643	185	138	190	23	3	0	2	
0.40559	642	185	138	189	23	2	0	2	
0.4056	641	185	138	188	22	1	1	2	
0.40561	640	185	137	188	22	1	0	2	
0.40562	640	187	137	190	22	1	2	2	
0.40563	640	185	138	187	22	1	1	1	
0.40564	641	185	138	188	22	2	1	1	
0.40565	641	185	138	188	22	2	1	1	
0.40566	641	185	138	188	22	2	1	1	
0.40567	640	186	137	189	22	2	1	1	
0.40568	640	187	137	190	22	2	2	1	
0.40569	640	186	137	189	22	2	1	1	
0.4057	640	185	137	188	22	2	0	1	
0.40571	639	186	136	189	22	2	0	1	
0.40572	639	186	136	189	22	2	0	1	
0.40573	638	187	136	189	22	1	1	1	
0.40574	638	188	136	190	22	1	2	1	
0.40575	637	188	136	189	22	0	2	1	
0.40576	637	187	136	188	22	0	1	1	
0.40577	637	187	136	188	22	0	1	1	
0.40578	636	189	135	190	22	0	2	1	
0.40579	636	189	135	190	22	0	2	1	
0.4058	636	189	135	190	21	0	3	1	
0.40581	636	188	135	189	21	0	2	1	
0.40582	636	186	135	187	20	0	1	1	
0.40583	636	186	135	187	20	0	1	1	
0.40584	636	187	135	188	20	0	2	1	
0.40585	636	186	135	187	20	0	1	1	
0.40586	637	188	136	189	20	0	4	1	
0.40587	636	186	135	187	20	0	1	1	
0.40588	636	185	135	186	20	0	0	1	
0.40589	636	185	135	186	20	0	0	1	
0.4059	636	185	135	186	20	0	0	1	
0.40591	636	184	135	185	19	0	0	1	
0.40592	636	185	135	186	19	0	1	1	
0.40593	636	185	135	186	19	0	1	1	
0.40594	636	186	135	187	19	0	2	1	
0.40595	636	186	135	187	19	0	2	1	
0.40596	636	185	135	186	19	0	1	1	
0.40597	636	184	135	185	19	0	0	1	
0.40598	636	184	135	185	19	0	0	1	
0.40599	636	185	135	186	19	0	1	1	
0.406	636	186	135	187	19	0	2	1	
0.40601	636	185	135	186	19	0	1	1	
0.40602	635	186	135	186	19	0	2	0	
0.40603	635	185	135	185	19	0	1	0	
0.40604	635	185	135	185	19	0	1	0	
0.40605	635	184	135	184	19	0	0	0	
0.40606	635	184	135	184	19	0	0	0	
0.40607	635	184	135	184	19	0	0	0	
0.40608	635	184	135	184	19	0	0	0	
0.40609	635	184	135	184	19	0	0	0	
0.4061	635	184	135	184	19	0	0	0	
0.40611	635	184	135	184	19	0	0	0	
0.40612	635	185	135	185	19	0	1	0	
0.40613	635	185	135	185	19	0	1	0	
0.40614	636	185	135	186	19	0	1	1	
0.40615	636	185	135	186	19	0	1	1	
0.40616	636	185	135	186	19	0	1	1	
0.40617	637	184	136	185	20	0	0	1	
0.40618	637	184	136	185	20	0	0	1	
0.40619	637	184	136	185	20	0	0	1	
0.4062	637	184	136	185	20	0	0	1	
0.40621	637	185	136	186	20	0	1	1	
0.40622	638	185	137	186	20	0	2	1	
0.40623	638	186	137	187	20	0	3	1	
0.40624	638	186	137	187	20	0	3	1	
0.40625	638	185	137	186	20	0	2	1	
0.40626	638	185	137	186	20	0	2	1	
0.40627	638	184	137	185	20	0	1	1	
0.40628	638	187	137	188	20	0	4	1	
0.40629	638	184	137	185	20	0	1	1	
0.4063	637	184	137	184	20	0	1	0	
0.40631	637	184	137	184	20	0	1	0	
0.40632	637	184	136	185	20	0	0	1	
0.40633	637	184	136	185	20	0	0	1	
0.40634	637	185	136	186	21	0	0	1	
0.40635	637	189	136	190	21	0	4	1	
0.40636	637	186	136	187	21	0	1	1	
0.40637	637	186	136	187	21	0	1	1	
0.40638	637	185	136	186	21	0	0	1	
0.40639	637	186	136	187	21	0	1	1	
0.4064	637	185	136	186	21	0	0	1	
0.40641	638	184	137	185	21	0	0	1	
0.40642	638	184	137	185	21	0	0	1	
0.40643	638	184	137	185	21	0	0	1	
0.40644	638	184	137	185	21	0	0	1	
0.40645	638	184	137	185	21	0	0	1	
0.40646	638	184	137	185	21	0	0	1	
0.40647	638	184	137	185	21	0	0	1	
0.40648	638	186	137	187	21	1	2	0	
0.40649	638	186	137	187	21	1	2	0	
0.4065	638	185	137	186	21	1	1	0	
0.40651	638	186	137	187	21	1	2	0	
0.40652	637	186	136	187	21	1	1	0	
0.40653	637	186	136	187	21	1	1	0	
0.40654	637	185	136	186	21	1	0	0	
0.40655	636	187	136	187	21	0	2	0	
0.40656	636	186	136	186	21	0	1	0	
0.40657	636	186	136	186	21	0	1	0	
0.40658	637	186	137	186	21	0	2	0	
0.40659	637	186	137	186	21	0	2	0	
0.4066	637	185	137	185	21	0	1	0	
0.40661	637	185	137	185	21	0	1	0	
0.40662	637	186	137	186	21	0	2	0	
0.40663	636	187	136	187	21	0	2	0	
0.40664	636	187	136	187	21	0	2	0	
0.40665	636	184	136	184	20	0	0	0	
0.40666	636	185	136	185	20	0	1	0	
0.40667	636	185	136	185	20	0	1	0	
0.40668	636	186	136	186	20	0	2	0	
0.40669	636	187	136	187	21	0	2	0	
0.4067	636	186	136	186	21	0	1	0	
0.40671	636	186	136	186	21	0	1	0	
0.40672	636	186	136	186	21	0	1	0	
0.40673	636	187	136	187	21	0	2	0	
0.40674	636	186	136	186	21	0	1	0	
0.40675	636	185	136	185	21	0	0	0	
0.40676	635	186	135	186	21	0	0	0	
0.40677	636	186	135	187	21	0	0	1	
0.40678	636	187	135	188	21	0	1	1	
0.40679	635	188	135	188	21	0	2	0	
0.4068	635	187	135	187	21	0	1	0	
0.40681	635	188	135	188	21	0	2	0	
0.40682	635	187	135	187	21	0	1	0	
0.40683	635	188	135	188	21	0	2	0	
0.40684	635	187	135	187	21	0	1	0	
0.40685	635	187	135	187	21	0	1	0	
0.40686	635	187	135	187	21	0	1	0	
0.40687	635	186	135	186	21	0	0	0	
0.40688	635	187	135	187	21	0	1	0	
0.40689	636	188	135	189	21	1	2	0	
0.4069	636	188	135	189	22	1	1	0	
0.40691	636	189	135	190	22	1	2	0	
0.40692	636	190	135	191	22	1	3	0	
0.40693	636	190	135	191	22	1	3	0	
0.40694	635	191	134	192	22	1	3	0	
0.40695	635	189	134	190	22	1	1	0	
0.40696	635	189	134	190	22	1	1	0	
0.40697	634	188	134	188	22	0	0	0	
0.40698	634	190	134	190	22	0	2	0	
0.40699	634	190	134	190	22	0	2	0	
0.407	634	189	134	189	22	0	1	0	
0.40701	635	189	134	190	22	0	1	1	
0.40702	635	188	134	189	22	0	0	1	
0.40703	635	189	134	190	23	0	0	1	
0.40704	635	189	134	190	23	0	0	1	
0.40705	635	190	134	191	23	0	1	1	
0.40706	635	190	134	191	23	0	1	1	
0.40707	635	190	134	191	23	0	1	1	
0.40708	636	190	135	191	23	0	2	1	
0.40709	636	189	135	190	23	0	1	1	
0.4071	636	190	135	191	23	0	2	1	
0.40711	636	190	135	191	23	0	2	1	
0.40712	636	190	135	191	22	0	3	1	
0.40713	636	189	135	190	22	0	2	1	
0.40714	636	188	135	189	22	0	1	1	
0.40715	635	189	135	189	23	0	1	0	
0.40716	635	189	135	189	23	0	1	0	
0.40717	635	189	135	189	23	0	1	0	
0.40718	635	190	135	190	23	0	2	0	
0.40719	635	192	135	192	24	0	3	0	
0.4072	635	191	135	191	24	0	2	0	
0.40721	635	190	135	190	24	0	1	0	
0.40722	636	191	135	192	24	1	2	0	
0.40723	636	191	135	192	24	1	2	0	
0.40724	635	191	135	191	24	0	2	0	
0.40725	635	191	135	191	23	0	3	0	
0.40726	635	192	135	192	23	0	4	0	
0.40727	636	189	135	190	23	0	1	1	
0.40728	636	190	135	191	24	0	1	1	
0.40729	636	189	135	190	24	0	0	1	
0.4073	636	189	135	190	24	0	0	1	
0.40731	636	189	135	190	24	0	0	1	
0.40732	636	189	135	190	24	0	0	1	
0.40733	636	189	135	190	24	0	0	1	
0.40734	636	189	135	190	24	0	0	1	
0.40735	637	188	136	189	24	0	0	1	
0.40736	637	188	136	189	24	0	0	1	
0.40737	637	189	136	190	24	0	1	1	
0.40738	636	190	135	191	23	0	2	1	
0.40739	636	189	135	190	23	0	1	1	
0.4074	636	189	135	190	23	0	1	1	
0.40741	637	189	135	191	23	0	1	2	
0.40742	637	188	135	190	23	0	0	2	
0.40743	637	188	135	190	23	0	0	2	
0.40744	637	189	135	191	23	0	1	2	
0.40745	637	188	135	190	23	0	0	2	
0.40746	637	189	135	191	23	0	1	2	
0.40747	637	189	136	190	23	0	2	1	
0.40748	637	188	136	189	23	0	1	1	
0.40749	637	187	136	188	23	0	0	1	
0.4075	637	188	136	189	23	0	1	1	
0.40751	637	187	136	188	23	0	0	1	
0.40752	637	189	136	190	23	0	2	1	
0.40753	637	188	136	189	23	0	1	1	
0.40754	637	188	136	189	23	0	1	1	
0.40755	637	187	136	188	23	0	0	1	
0.40756	636	187	136	187	23	0	0	0	
0.40757	636	187	136	187	23	0	0	0	
0.40758	636	187	136	187	23	0	0	0	
0.40759	636	189	136	189	23	0	2	0	
0.4076	636	189	136	189	23	0	2	0	
0.40761	636	188	136	188	23	0	1	0	
0.40762	636	188	136	188	23	0	1	0	
0.40763	636	188	136	188	24	0	0	0	
0.40764	636	188	136	188	24	0	0	0	
0.40765	636	189	136	189	24	0	1	0	
0.40766	636	188	136	188	24	0	0	0	
0.40767	636	189	136	189	24	0	1	0	
0.40768	636	190	136	190	24	0	2	0	
0.40769	636	188	136	188	24	0	0	0	
0.4077	635	189	135	189	24	0	0	0	
0.40771	635	189	135	189	24	0	0	0	
0.40772	635	190	135	190	25	0	0	0	
0.40773	635	190	135	190	25	0	0	0	
0.40774	635	191	135	191	25	0	1	0	
0.40775	635	191	135	191	25	0	1	0	
0.40776	635	192	135	192	25	0	2	0	
0.40777	635	192	135	192	25	0	2	0	
0.40778	635	190	135	190	25	0	0	0	
0.40779	636	189	136	189	25	0	0	0	
0.4078	636	189	136	189	25	0	0	0	
0.40781	636	189	136	189	25	0	0	0	
0.40782	636	190	136	190	25	0	1	0	
0.40783	637	190	136	191	25	0	1	1	
0.40784	638	190	136	192	25	0	1	2	
0.40785	638	191	136	193	25	0	2	2	
0.40786	638	190	136	192	25	0	1	2	
0.40787	638	189	136	191	25	0	0	2	
0.40788	638	190	136	192	25	0	1	2	
0.40789	638	189	136	191	25	0	0	2	
0.4079	638	190	136	192	25	0	1	2	
0.40791	638	190	136	192	25	0	1	2	
0.40792	638	189	136	191	25	0	0	2	
0.40793	637	192	135	194	26	0	1	2	
0.40794	637	193	135	195	27	0	1	2	
0.40795	637	193	135	195	27	0	1	2	
0.40796	637	193	135	195	27	0	1	2	
0.40797	638	192	136	194	27	0	1	2	
0.40798	638	193	136	195	27	0	2	2	
0.40799	638	195	136	197	27	0	4	2	
0.408	638	194	136	196	27	0	3	2	
0.40801	639	194	137	196	27	0	4	2	
0.40802	639	194	137	196	27	0	4	2	
0.40803	639	192	137	194	27	0	2	2	
0.40804	639	191	137	193	27	0	1	2	
0.40805	638	192	137	193	27	0	2	1	
0.40806	639	191	137	193	27	1	1	1	
0.40807	639	190	137	192	27	1	0	1	
0.40808	640	192	137	195	27	1	2	2	
0.40809	640	190	137	193	27	1	0	2	
0.4081	640	190	137	193	27	1	0	2	
0.40811	640	190	137	193	27	1	0	2	
0.40812	640	191	137	194	27	1	1	2	
0.40813	640	189	137	192	26	1	0	2	
0.40814	640	189	137	192	26	2	0	1	
0.40815	640	189	137	192	26	2	0	1	
0.40816	640	189	137	192	26	2	0	1	
0.40817	640	189	137	192	26	2	0	1	
0.40818	640	189	137	192	25	2	1	1	
0.40819	640	188	137	191	25	2	0	1	
0.4082	640	188	137	191	25	2	0	1	
0.40821	640	188	137	191	25	2	0	1	
0.40822	639	190	137	192	25	2	2	0	
0.40823	639	190	137	192	25	2	2	0	
0.40824	640	189	137	192	24	2	2	1	
0.40825	640	188	137	191	24	2	1	1	
0.40826	641	188	138	191	24	2	2	1	
0.40827	640	187	138	189	24	2	1	0	
0.40828	640	187	138	189	24	2	1	0	
0.40829	640	186	138	188	24	2	0	0	
0.4083	640	187	138	189	24	2	1	0	
0.40831	640	187	138	189	24	2	1	0	
0.40832	640	188	138	190	24	2	2	0	
0.40833	640	188	138	190	24	2	2	0	
0.40834	640	188	138	190	24	2	2	0	
0.40835	640	187	138	189	24	2	1	0	
0.40836	640	187	138	189	24	2	1	0	
0.40837	640	188	138	190	24	2	2	0	
0.40838	640	187	138	189	24	2	1	0	
0.40839	641	185	139	187	24	2	0	0	
0.4084	640	185	139	186	24	1	0	0	
0.40841	640	186	139	187	24	1	1	0	
0.40842	640	186	139	187	24	1	1	0	
0.40843	639	186	138	187	24	1	0	0	
0.40844	640	186	139	187	24	1	1	0	
0.40845	640	185	139	186	24	1	0	0	
0.40846	640	186	139	187	24	1	1	0	
0.40847	639	187	139	187	24	0	2	0	
0.40848	639	185	139	185	24	0	0	0	
0.40849	640	185	139	186	24	1	0	0	
0.4085	639	185	139	185	24	0	0	0	
0.40851	641	184	140	185	24	0	0	1	
0.40852	641	185	140	186	24	0	1	1	
0.40853	641	184	140	185	24	0	0	1	
0.40854	641	185	140	186	24	0	1	1	
0.40855	641	185	140	186	24	0	1	1	
0.40856	640	186	139	187	24	0	1	1	
0.40857	641	186	139	188	24	0	1	2	
0.40858	640	186	139	187	24	0	1	1	
0.40859	639	187	138	188	24	0	1	1	
0.4086	639	187	138	188	24	0	1	1	
0.40861	639	188	139	188	24	0	3	0	
0.40862	639	187	139	187	24	0	2	0	
0.40863	639	185	139	185	24	0	0	0	
0.40864	639	186	139	186	24	0	1	0	
0.40865	639	186	139	186	24	0	1	0	
0.40866	639	186	139	186	24	0	1	0	
0.40867	639	186	139	186	24	0	1	0	
0.40868	639	186	139	186	24	0	1	0	
0.40869	640	184	140	184	24	0	0	0	
0.4087	641	185	140	186	24	1	1	0	
0.40871	642	185	140	187	23	2	2	0	
0.40872	642	185	140	187	23	2	2	0	
0.40873	641	185	140	186	23	1	2	0	
0.40874	641	185	140	186	23	1	2	0	
0.40875	641	185	140	186	24	1	1	0	
0.40876	641	184	140	185	24	1	0	0	
0.40877	640	187	139	188	25	1	1	0	
0.40878	640	187	139	188	25	1	1	0	
0.40879	641	186	139	188	25	1	0	1	
0.4088	641	187	139	189	24	1	2	1	
0.40881	641	187	139	189	24	1	2	1	
0.40882	641	185	139	187	24	1	0	1	
0.40883	641	185	139	187	24	1	0	1	
0.40884	641	185	139	187	24	1	0	1	
0.40885	641	187	139	189	24	1	2	1	
0.40886	640	185	139	186	24	0	0	1	
0.40887	640	185	139	186	24	0	0	1	
0.40888	640	185	139	186	24	0	0	1	
0.40889	640	185	139	186	24	0	0	1	
0.4089	640	185	139	186	24	0	0	1	
0.40891	640	185	139	186	24	0	0	1	
0.40892	640	185	139	186	24	0	0	1	
0.40893	641	184	140	185	24	0	0	1	
0.40894	641	185	140	186	24	0	1	1	
0.40895	641	185	140	186	24	0	1	1	
0.40896	641	184	140	185	24	0	0	1	
0.40897	641	186	140	187	24	0	2	1	
0.40898	642	184	141	185	24	0	1	1	
0.40899	642	184	141	185	24	0	1	1	
0.409	642	184	141	185	24	0	1	1	
0.40901	642	184	141	185	24	0	1	1	
0.40902	642	183	141	184	24	0	0	1	
0.40903	642	183	141	184	24	0	0	1	
0.40904	642	184	141	185	24	0	1	1	
0.40905	642	185	141	186	24	0	2	1	
0.40906	642	185	141	186	24	0	2	1	
0.40907	642	185	141	186	24	0	2	1	
0.40908	642	185	141	186	24	0	2	1	
0.40909	642	184	141	185	24	0	1	1	
0.4091	642	184	141	185	24	0	1	1	
0.40911	642	186	141	187	25	0	2	1	
0.40912	642	186	141	187	25	0	2	1	
0.40913	642	185	141	186	25	0	1	1	
0.40914	642	185	141	186	25	0	1	1	
0.40915	642	186	141	187	25	0	2	1	
0.40916	641	186	140	187	25	0	1	1	
0.40917	641	185	140	186	24	0	1	1	
0.40918	641	185	140	186	24	0	1	1	
0.40919	641	185	140	186	24	0	1	1	
0.4092	642	185	141	186	24	0	2	1	
0.40921	641	184	140	185	24	0	0	1	
0.40922	643	184	141	186	24	0	1	2	
0.40923	643	182	142	183	24	0	0	1	
0.40924	643	182	142	183	24	0	0	1	
0.40925	643	182	142	183	24	0	0	1	
0.40926	643	183	142	184	24	0	1	1	
0.40927	643	184	142	185	24	0	2	1	
0.40928	643	182	142	183	24	0	0	1	
0.40929	643	182	142	183	24	0	0	1	
0.4093	643	183	142	184	24	0	1	1	
0.40931	643	183	142	184	24	0	1	1	
0.40932	642	184	141	185	24	0	1	1	
0.40933	642	184	141	185	24	0	1	1	
0.40934	642	184	141	185	24	0	1	1	
0.40935	642	184	141	185	24	0	1	1	
0.40936	642	184	141	185	24	0	1	1	
0.40937	642	184	141	185	24	0	1	1	
0.40938	642	184	141	185	24	0	1	1	
0.40939	642	183	142	183	24	0	1	0	
0.4094	642	183	142	183	24	0	1	0	
0.40941	641	184	141	184	24	0	1	0	
0.40942	641	183	141	183	24	0	0	0	
0.40943	641	183	141	183	24	0	0	0	
0.40944	641	185	141	185	25	0	1	0	
0.40945	641	184	141	184	25	0	0	0	
0.40946	641	184	141	184	25	0	0	0	
0.40947	641	185	141	185	25	0	1	0	
0.40948	641	185	141	185	25	0	1	0	
0.40949	641	184	141	184	25	0	0	0	
0.4095	641	184	141	184	25	0	0	0	
0.40951	641	184	141	184	25	0	0	0	
0.40952	640	186	140	186	25	0	1	0	
0.40953	639	187	139	187	25	0	1	0	
0.40954	639	187	139	187	25	0	1	0	
0.40955	640	185	140	185	25	0	0	0	
0.40956	640	186	140	186	25	0	1	0	
0.40957	640	185	140	185	25	0	0	0	
0.40958	640	185	140	185	25	0	0	0	
0.40959	640	186	140	186	25	0	1	0	
0.4096	640	186	140	186	25	0	1	0	
0.40961	640	187	140	187	25	0	2	0	
0.40962	641	185	141	185	25	0	1	0	
0.40963	640	186	140	186	25	0	1	0	
0.40964	639	188	139	188	25	0	2	0	
0.40965	639	188	139	188	25	0	2	0	
0.40966	638	189	138	189	25	0	2	0	
0.40967	638	188	138	188	25	0	1	0	
0.40968	638	187	138	187	25	0	0	0	
0.40969	638	189	138	189	25	0	2	0	
0.4097	639	189	138	190	25	0	2	1	
0.40971	639	189	138	190	25	0	2	1	
0.40972	639	191	138	192	25	0	4	1	
0.40973	639	188	138	189	25	0	1	1	
0.40974	639	189	138	190	25	0	2	1	
0.40975	639	189	138	190	25	0	2	1	
0.40976	639	189	138	190	25	0	2	1	
0.40977	640	188	139	189	25	0	2	1	
0.40978	640	187	139	188	25	0	1	1	
0.40979	640	187	139	188	25	0	1	1	
0.4098	640	188	139	189	25	0	2	1	
0.40981	640	188	139	189	25	0	2	1	
0.40982	640	187	139	188	25	0	1	1	
0.40983	639	189	138	190	25	0	2	1	
0.40984	639	187	138	188	25	0	0	1	
0.40985	639	186	138	187	24	0	0	1	
0.40986	639	185	138	186	23	0	0	1	
0.40987	639	186	138	187	23	0	1	1	
0.40988	639	185	138	186	23	0	0	1	
0.40989	639	185	138	186	23	0	0	1	
0.4099	640	185	138	187	23	0	0	2	
0.40991	640	185	138	187	23	0	0	2	
0.40992	640	185	138	187	23	0	0	2	
0.40993	639	187	138	188	24	0	1	1	
0.40994	641	188	138	191	24	1	2	2	
0.40995	641	188	138	191	24	1	2	2	
0.40996	641	188	138	191	24	1	2	2	
0.40997	641	186	138	189	24	1	0	2	
0.40998	641	187	138	190	24	1	1	2	
0.40999	641	186	138	189	24	1	0	2	
0.41	641	186	138	189	24	1	0	2	
0.41001	641	186	138	189	24	1	0	2	
0.41002	642	186	138	190	24	1	0	3	
0.41003	642	186	138	190	24	1	0	3	
0.41004	642	186	138	190	24	1	0	3	
0.41005	641	187	137	191	24	1	0	3	
0.41006	641	187	137	191	24	1	0	3	
0.41007	641	190	137	194	25	1	2	3	
0.41008	641	191	137	195	25	1	3	3	
0.41009	640	192	136	196	25	1	3	3	
0.4101	639	191	136	194	25	1	2	2	
0.41011	639	191	136	194	25	1	2	2	
0.41012	639	191	136	194	25	1	2	2	
0.41013	639	193	136	196	25	1	4	2	
0.41014	639	193	136	196	26	1	3	2	
0.41015	639	193	136	196	26	1	3	2	
0.41016	638	193	136	195	26	1	3	1	
0.41017	638	191	136	193	26	1	1	1	
0.41018	638	193	136	195	27	1	2	1	
0.41019	637	191	136	192	27	1	0	0	
0.4102	637	191	136	192	27	1	0	0	
0.41021	637	191	136	192	27	1	0	0	
0.41022	637	190	136	191	26	1	0	0	
0.41023	637	191	136	192	26	1	1	0	
0.41024	637	191	136	192	26	1	1	0	
0.41025	637	192	136	193	26	1	2	0	
0.41026	637	191	136	192	26	1	1	0	
0.41027	637	191	136	192	26	1	1	0	
0.41028	637	191	136	192	26	1	1	0	
0.41029	637	190	136	191	26	1	0	0	
0.4103	637	190	136	191	26	1	0	0	
0.41031	637	190	136	191	26	1	0	0	
0.41032	637	190	136	191	26	1	0	0	
0.41033	637	190	136	191	26	1	0	0	
0.41034	637	191	136	192	26	1	1	0	
0.41035	637	191	136	192	26	1	1	0	
0.41036	637	191	136	192	26	1	1	0	
0.41037	637	191	136	192	26	1	1	0	
0.41038	637	190	136	191	26	1	0	0	
0.41039	637	191	136	192	26	1	1	0	
0.4104	637	190	136	191	26	1	0	0	
0.41041	637	191	136	192	26	1	1	0	
0.41042	637	192	136	193	26	1	2	0	
0.41043	637	191	136	192	26	1	1	0	
0.41044	637	191	136	192	26	1	1	0	
0.41045	637	192	136	193	26	1	2	0	
0.41046	637	192	136	193	26	1	2	0	
0.41047	637	191	136	192	26	1	1	0	
0.41048	637	191	136	192	26	1	1	0	
0.41049	637	190	136	191	26	1	0	0	
0.4105	637	190	136	191	26	1	0	0	
0.41051	637	192	136	193	26	1	2	0	
0.41052	637	190	136	191	26	1	0	0	
0.41053	636	191	135	192	26	1	0	0	
0.41054	636	191	135	192	26	1	0	0	
0.41055	636	192	135	193	26	1	1	0	
0.41056	636	192	135	193	26	1	1	0	
0.41057	636	192	135	193	26	1	1	0	
0.41058	636	192	135	193	26	1	1	0	
0.41059	636	191	135	192	26	1	0	0	
0.4106	636	191	135	192	26	1	0	0	
0.41061	636	191	135	192	26	1	0	0	
0.41062	636	192	135	193	26	1	1	0	
0.41063	636	192	135	193	26	1	1	0	
0.41064	636	194	135	195	26	1	3	0	
0.41065	636	193	135	194	26	1	2	0	
0.41066	636	192	135	193	26	1	1	0	
0.41067	636	192	135	193	26	1	1	0	
0.41068	635	195	134	196	26	1	3	0	
0.41069	635	195	134	196	26	1	3	0	
0.4107	634	196	134	196	26	0	4	0	
0.41071	634	196	134	196	26	0	4	0	
0.41072	634	195	134	195	26	0	3	0	
0.41073	633	195	133	195	26	0	2	0	
0.41074	634	194	134	194	26	0	2	0	
0.41075	634	192	134	192	26	0	0	0	
0.41076	634	191	134	191	25	0	0	0	
0.41077	635	191	134	192	25	0	0	1	
0.41078	635	192	134	193	25	0	1	1	
0.41079	635	192	134	193	25	0	1	1	
0.4108	635	193	134	194	25	0	2	1	
0.41081	635	192	134	193	25	0	1	1	
0.41082	635	192	134	193	25	0	1	1	
0.41083	635	193	134	194	25	0	2	1	
0.41084	635	192	134	193	25	0	1	1	
0.41085	635	192	134	193	25	0	1	1	
0.41086	635	191	134	192	25	0	0	1	
0.41087	635	192	134	193	25	0	1	1	
0.41088	635	191	134	192	25	0	0	1	
0.41089	634	193	133	194	25	0	1	1	
0.4109	634	194	133	195	25	0	2	1	
0.41091	634	194	133	195	25	0	2	1	
