TIME(s)	'pip2,ap2'	'ap2,trans'	'ap2,cd4'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.11226	375	99	77	0	0	0	0	0	0	0	2735
0.11227	375	99	77	0	0	0	0	0	0	0	2735
0.11228	375	99	76	0	0	0	0	0	0	0	2735
0.11229	375	99	76	0	0	0	0	0	0	0	2735
0.1123	375	99	76	0	0	0	0	0	0	0	2735
0.11231	376	99	76	0	0	0	0	0	0	0	2736
0.11232	376	98	76	0	0	0	0	0	0	0	2736
0.11233	376	98	76	0	0	0	0	0	0	0	2736
0.11234	376	98	76	0	0	0	0	0	0	0	2736
0.11235	377	98	77	0	0	0	0	0	0	0	2738
0.11236	377	98	77	0	0	0	0	0	0	0	2738
0.11237	378	98	77	0	0	0	0	0	0	0	2739
0.11238	378	98	77	0	0	0	0	0	0	0	2739
0.11239	378	98	77	0	0	0	0	0	0	0	2739
0.1124	378	98	77	0	0	0	0	0	0	0	2739
0.11241	378	98	77	0	0	0	0	0	0	0	2739
0.11242	377	97	77	0	0	0	0	0	0	0	2739
0.11243	377	97	77	0	0	0	0	0	0	0	2739
0.11244	377	97	77	0	0	0	0	0	0	0	2739
0.11245	378	98	77	0	0	0	0	0	0	0	2741
0.11246	379	97	77	0	0	0	0	0	0	0	2742
0.11247	379	97	77	0	0	0	0	0	0	0	2742
0.11248	379	97	77	0	0	0	0	0	0	0	2742
0.11249	379	97	77	0	0	0	0	0	0	0	2742
0.1125	379	98	77	0	0	0	0	0	0	0	2743
0.11251	379	98	77	0	0	0	0	0	0	0	2743
0.11252	380	98	77	0	0	0	0	0	0	0	2744
0.11253	380	98	77	0	0	0	0	0	0	0	2744
0.11254	380	98	77	0	0	0	0	0	0	0	2744
0.11255	380	98	77	0	0	0	0	0	0	0	2744
0.11256	380	98	77	0	0	0	0	0	0	0	2744
0.11257	379	98	77	0	0	0	0	0	0	0	2744
0.11258	379	98	77	0	0	0	0	0	0	0	2744
0.11259	380	98	77	0	0	0	0	0	0	0	2745
0.1126	380	98	77	0	0	0	0	0	0	0	2745
0.11261	380	98	77	0	0	0	0	0	0	0	2745
0.11262	380	98	77	0	0	0	0	0	0	0	2745
0.11263	379	98	77	0	0	0	0	0	0	0	2745
0.11264	380	98	77	0	0	0	0	0	0	0	2746
0.11265	379	98	77	0	0	0	0	0	0	0	2746
0.11266	378	98	77	0	0	0	0	0	0	0	2746
0.11267	378	98	77	0	0	0	0	0	0	0	2746
0.11268	378	98	77	0	0	0	0	0	0	0	2746
0.11269	378	98	78	0	0	0	0	0	0	0	2747
0.1127	378	98	78	0	0	0	0	0	0	0	2747
0.11271	378	98	78	0	0	0	0	0	0	0	2747
0.11272	378	98	78	0	0	0	0	0	0	0	2747
0.11273	378	98	78	0	0	0	0	0	0	0	2747
0.11274	378	98	78	0	0	0	0	0	0	0	2747
0.11275	378	98	78	0	0	0	0	0	0	0	2747
0.11276	378	98	78	0	0	0	0	0	0	0	2747
0.11277	378	98	78	0	0	0	0	0	0	0	2747
0.11278	378	98	78	0	0	0	0	0	0	0	2747
0.11279	378	98	78	0	0	0	0	0	0	0	2747
0.1128	378	97	78	0	0	0	0	0	0	0	2747
0.11281	378	97	79	0	0	0	0	0	0	0	2748
0.11282	378	97	79	0	0	0	0	0	0	0	2748
0.11283	378	97	79	0	0	0	0	0	0	0	2748
0.11284	378	97	79	0	0	0	0	0	0	0	2748
0.11285	378	97	79	0	0	0	0	0	0	0	2748
0.11286	378	97	79	0	0	0	0	0	0	0	2748
0.11287	378	97	79	0	0	0	0	0	0	0	2748
0.11288	380	98	79	0	0	0	0	0	0	0	2751
0.11289	379	98	79	0	0	0	0	0	0	0	2751
0.1129	379	98	79	0	0	0	0	0	0	0	2751
0.11291	379	98	78	0	0	0	0	0	0	0	2751
0.11292	379	98	78	0	0	0	0	0	0	0	2751
0.11293	379	98	78	0	0	0	0	0	0	0	2751
0.11294	379	98	78	0	0	0	0	0	0	0	2751
0.11295	379	98	78	0	0	0	0	0	0	0	2751
0.11296	379	98	78	0	0	0	0	0	0	0	2751
0.11297	379	98	78	0	0	0	0	0	0	0	2751
0.11298	379	98	78	0	0	0	0	0	0	0	2751
0.11299	378	98	78	0	0	0	0	0	0	0	2751
0.113	378	98	78	0	0	0	0	0	0	0	2751
0.11301	379	98	78	0	0	0	0	0	0	0	2752
0.11302	379	98	78	0	0	0	0	0	0	0	2752
0.11303	379	98	78	0	0	0	0	0	0	0	2752
0.11304	379	98	78	0	0	0	0	0	0	0	2752
0.11305	379	98	78	0	0	0	0	0	0	0	2752
0.11306	379	98	78	0	0	0	0	0	0	0	2752
0.11307	380	98	78	0	0	0	0	0	0	0	2753
0.11308	380	98	78	0	0	0	0	0	0	0	2753
0.11309	380	98	77	0	0	0	0	0	0	0	2753
0.1131	381	98	77	0	0	0	0	0	0	0	2754
0.11311	381	97	77	0	0	0	0	0	0	0	2754
0.11312	381	98	77	0	0	0	0	0	0	0	2755
0.11313	381	98	78	0	0	0	0	0	0	0	2756
0.11314	381	97	78	0	0	0	0	0	0	0	2756
0.11315	381	97	78	0	0	0	0	0	0	0	2756
0.11316	381	97	78	0	0	0	0	0	0	0	2756
0.11317	381	97	78	0	0	0	0	0	0	0	2756
0.11318	381	97	78	0	0	0	0	0	0	0	2756
0.11319	381	97	78	0	0	0	0	0	0	0	2756
0.1132	381	97	78	0	0	0	0	0	0	0	2757
0.11321	381	97	78	0	0	0	0	0	0	0	2757
0.11322	381	97	78	0	0	0	0	0	0	0	2757
0.11323	381	97	78	0	0	0	0	0	0	0	2757
0.11324	381	97	78	0	0	0	0	0	0	0	2757
0.11325	381	97	78	0	0	0	0	0	0	0	2757
0.11326	381	97	78	0	0	0	0	0	0	0	2757
0.11327	380	97	78	0	0	0	0	0	0	0	2757
0.11328	380	97	78	0	0	0	0	0	0	0	2757
0.11329	380	97	78	0	0	0	0	0	0	0	2757
0.1133	380	98	78	0	0	0	0	0	0	0	2758
0.11331	379	99	78	0	0	0	0	0	0	0	2759
0.11332	379	99	78	0	0	0	0	0	0	0	2759
0.11333	379	99	78	0	0	0	0	0	0	0	2759
0.11334	379	99	78	0	0	0	0	0	0	0	2759
0.11335	380	99	78	0	0	0	0	0	0	0	2760
0.11336	380	99	78	0	0	0	0	0	0	0	2760
0.11337	381	99	78	0	0	0	0	0	0	0	2761
0.11338	381	99	78	0	0	0	0	0	0	0	2761
0.11339	381	99	78	0	0	0	0	0	0	0	2761
0.1134	381	99	78	0	0	0	0	0	0	0	2761
0.11341	381	99	78	0	0	0	0	0	0	0	2761
0.11342	381	99	78	0	0	0	0	0	0	0	2761
0.11343	381	99	78	0	0	0	0	0	0	0	2761
0.11344	381	99	78	0	0	0	0	0	0	0	2761
0.11345	381	99	78	0	0	0	0	0	0	0	2761
0.11346	381	99	78	0	0	0	0	0	0	0	2761
0.11347	381	99	79	0	0	0	0	0	0	0	2762
0.11348	381	99	78	0	0	0	0	0	0	0	2762
0.11349	381	99	78	0	0	0	0	0	0	0	2762
0.1135	381	99	78	0	0	0	0	0	0	0	2762
0.11351	381	99	78	0	0	0	0	0	0	0	2762
0.11352	382	99	78	0	0	0	0	0	0	0	2763
0.11353	382	99	78	0	0	0	0	0	0	0	2763
0.11354	382	99	78	0	0	0	0	0	0	0	2763
0.11355	382	99	78	0	0	0	0	0	0	0	2763
0.11356	382	99	78	0	0	0	0	0	0	0	2763
0.11357	382	99	78	0	0	0	0	0	0	0	2763
0.11358	383	99	78	0	0	0	0	0	0	0	2764
0.11359	382	99	78	0	0	0	0	0	0	0	2764
0.1136	382	98	78	0	0	0	0	0	0	0	2765
0.11361	382	98	78	0	0	0	0	0	0	0	2765
0.11362	382	97	78	0	0	0	0	0	0	0	2765
0.11363	382	96	78	0	0	0	0	0	0	0	2765
0.11364	382	96	78	0	0	0	0	0	0	0	2765
0.11365	382	96	78	0	0	0	0	0	0	0	2765
0.11366	382	96	78	0	0	0	0	0	0	0	2765
0.11367	382	96	78	0	0	0	0	0	0	0	2765
0.11368	382	96	78	0	0	0	0	0	0	0	2765
0.11369	382	96	79	0	0	0	0	0	0	0	2766
0.1137	381	97	79	0	0	0	0	0	0	0	2767
0.11371	381	97	79	0	0	0	0	0	0	0	2767
0.11372	381	97	79	0	0	0	0	0	0	0	2767
0.11373	381	97	79	0	0	0	0	0	0	0	2767
0.11374	381	97	79	0	0	0	0	0	0	0	2767
0.11375	381	97	79	0	0	0	0	0	0	0	2767
0.11376	381	97	79	0	0	0	0	0	0	0	2767
0.11377	380	96	79	0	0	0	0	0	0	0	2767
0.11378	381	97	79	0	0	0	0	0	0	0	2769
0.11379	381	97	79	0	0	0	0	0	0	0	2769
0.1138	381	97	79	0	0	0	0	0	0	0	2769
0.11381	381	97	79	0	0	0	0	0	0	0	2769
0.11382	381	97	79	0	0	0	0	0	0	0	2769
0.11383	381	97	80	0	0	0	0	0	0	0	2770
0.11384	381	97	80	0	0	0	0	0	0	0	2770
0.11385	381	97	80	0	0	0	0	0	0	0	2770
0.11386	381	97	81	0	0	0	0	0	0	0	2771
0.11387	381	97	81	0	0	0	0	0	0	0	2771
0.11388	381	97	81	0	0	0	0	0	0	0	2771
0.11389	381	98	80	0	0	0	0	0	0	0	2772
0.1139	381	98	80	0	0	0	0	0	0	0	2772
0.11391	381	98	80	0	0	0	0	0	0	0	2772
0.11392	381	98	80	0	0	0	0	0	0	0	2772
0.11393	381	98	80	0	0	0	0	0	0	0	2772
0.11394	381	98	80	0	0	0	0	0	0	0	2772
0.11395	381	98	80	0	0	0	0	0	0	0	2772
0.11396	381	98	80	0	0	0	0	0	0	0	2772
0.11397	381	98	80	0	0	0	0	0	0	0	2772
0.11398	382	98	80	0	0	0	0	0	0	0	2773
0.11399	381	98	80	0	0	0	0	0	0	0	2773
0.114	380	98	80	0	0	0	0	0	0	0	2773
0.11401	380	98	80	0	0	0	0	0	0	0	2773
0.11402	380	98	80	0	0	0	0	0	0	0	2773
0.11403	380	98	80	0	0	0	0	0	0	0	2773
0.11404	380	99	80	0	0	0	0	0	0	0	2774
0.11405	380	99	80	0	0	0	0	0	0	0	2774
0.11406	379	98	80	0	0	0	0	0	0	0	2774
0.11407	379	98	80	0	0	0	0	0	0	0	2774
0.11408	379	98	80	0	0	0	0	0	0	0	2774
0.11409	379	98	80	0	0	0	0	0	0	0	2774
0.1141	379	98	80	0	0	0	0	0	0	0	2774
0.11411	379	98	80	0	0	0	0	0	0	0	2774
0.11412	379	98	80	0	0	0	0	0	0	0	2774
0.11413	379	98	80	0	0	0	0	0	0	0	2774
0.11414	379	98	80	0	0	0	0	0	0	0	2774
0.11415	379	98	80	0	0	0	0	0	0	0	2774
0.11416	380	98	80	0	0	0	0	0	0	0	2775
0.11417	379	98	80	0	0	0	0	0	0	0	2775
0.11418	378	98	80	0	0	0	0	0	0	0	2775
0.11419	378	98	80	0	0	0	0	0	0	0	2775
0.1142	378	98	80	0	0	0	0	0	0	0	2775
0.11421	379	98	80	0	0	0	0	0	0	0	2776
0.11422	379	97	80	0	0	0	0	0	0	0	2776
0.11423	379	97	80	0	0	0	0	0	0	0	2776
0.11424	379	97	80	0	0	0	0	0	0	0	2776
0.11425	380	97	80	0	0	0	0	0	0	0	2777
0.11426	380	97	80	0	0	0	0	0	0	0	2777
0.11427	380	97	81	0	0	0	0	0	0	0	2778
0.11428	380	97	81	0	0	0	0	0	0	0	2778
0.11429	381	97	81	0	0	0	0	0	0	0	2779
0.1143	381	97	81	0	0	0	0	0	0	0	2779
0.11431	381	97	82	0	0	0	0	0	0	0	2780
0.11432	381	97	82	0	0	0	0	0	0	0	2780
0.11433	381	97	82	0	0	0	0	0	0	0	2780
0.11434	381	97	82	0	0	0	0	0	0	0	2780
0.11435	381	97	82	0	0	0	0	0	0	0	2780
0.11436	381	97	82	0	0	0	0	0	0	0	2780
0.11437	381	97	82	0	0	0	0	0	0	0	2780
0.11438	381	97	82	0	0	0	0	0	0	0	2780
0.11439	381	97	82	0	0	0	0	0	0	0	2780
0.1144	381	97	82	0	0	0	0	0	0	0	2780
0.11441	381	97	82	0	0	0	0	0	0	0	2780
0.11442	381	97	82	0	0	0	0	0	0	0	2780
0.11443	381	98	83	0	0	0	0	0	0	0	2782
0.11444	381	98	83	0	0	0	0	0	0	0	2782
0.11445	380	98	83	0	0	0	0	0	0	0	2782
0.11446	380	98	84	0	0	0	0	0	0	0	2783
0.11447	381	98	84	0	0	0	0	0	0	0	2784
0.11448	381	98	84	0	0	0	0	0	0	0	2784
0.11449	381	98	84	0	0	0	0	0	0	0	2784
0.1145	381	98	84	0	0	0	0	0	0	0	2784
0.11451	381	98	84	0	0	0	0	0	0	0	2784
0.11452	381	98	84	0	0	0	0	0	0	0	2784
0.11453	380	98	84	0	0	0	0	0	0	0	2784
0.11454	380	98	85	0	0	0	0	0	0	0	2785
0.11455	380	98	85	0	0	0	0	0	0	0	2785
0.11456	380	98	85	0	0	0	0	0	0	0	2785
0.11457	380	98	85	0	0	0	0	0	0	0	2785
0.11458	380	98	85	0	0	0	0	0	0	0	2785
0.11459	380	98	85	0	0	0	0	0	0	0	2785
0.1146	380	98	86	0	0	0	0	0	0	0	2786
0.11461	380	98	86	0	0	0	0	0	0	0	2786
0.11462	380	98	86	0	0	0	0	0	0	0	2786
0.11463	381	98	86	0	0	0	0	0	0	0	2787
0.11464	381	98	86	0	0	0	0	0	0	0	2787
0.11465	381	98	86	0	0	0	0	0	0	0	2787
0.11466	380	98	86	0	0	0	0	0	0	0	2787
0.11467	380	98	86	0	0	0	0	0	0	0	2787
0.11468	380	98	85	0	0	0	0	0	0	0	2787
0.11469	380	98	86	0	0	0	0	0	0	0	2788
0.1147	380	98	86	0	0	0	0	0	0	0	2788
0.11471	380	98	86	0	0	0	0	0	0	0	2788
0.11472	380	98	86	0	0	0	0	0	0	0	2788
0.11473	380	98	86	0	0	0	0	0	0	0	2788
0.11474	380	98	86	0	0	0	0	0	0	0	2788
0.11475	380	98	86	0	0	0	0	0	0	0	2788
0.11476	379	98	86	0	0	0	0	0	0	0	2788
0.11477	380	98	86	0	0	0	0	0	0	0	2789
0.11478	379	98	87	0	0	0	0	0	0	0	2790
0.11479	379	98	87	0	0	0	0	0	0	0	2790
0.1148	380	98	87	0	0	0	0	0	0	0	2791
0.11481	380	98	87	0	0	0	0	0	0	0	2791
0.11482	381	98	87	0	0	0	0	0	0	0	2792
0.11483	381	98	87	0	0	0	0	0	0	0	2792
0.11484	382	98	87	0	0	0	0	0	0	0	2793
0.11485	381	98	87	0	0	0	0	0	0	0	2793
0.11486	381	98	87	0	0	0	0	0	0	0	2793
0.11487	381	98	87	0	0	0	0	0	0	0	2793
0.11488	381	98	87	0	0	0	0	0	0	0	2793
0.11489	381	98	87	0	0	0	0	0	0	0	2793
0.1149	381	98	87	0	0	0	0	0	0	0	2793
0.11491	381	98	87	0	0	0	0	0	0	0	2794
0.11492	381	98	87	0	0	0	0	0	0	0	2794
0.11493	381	97	87	0	0	0	0	0	0	0	2794
0.11494	381	97	87	0	0	0	0	0	0	0	2794
0.11495	381	97	87	0	0	0	0	0	0	0	2794
0.11496	381	97	87	0	0	0	0	0	0	0	2794
0.11497	381	97	87	0	0	0	0	0	0	0	2794
0.11498	381	97	87	0	0	0	0	0	0	0	2794
0.11499	381	97	87	0	0	0	0	0	0	0	2794
0.115	381	97	87	0	0	0	0	0	0	0	2794
0.11501	381	98	87	0	0	0	0	0	0	0	2795
0.11502	381	98	87	0	0	0	0	0	0	0	2795
0.11503	381	98	87	0	0	0	0	0	0	0	2795
0.11504	379	97	87	0	0	0	0	0	0	0	2795
0.11505	379	97	87	0	0	0	0	0	0	0	2795
0.11506	379	97	87	0	0	0	0	0	0	0	2795
0.11507	378	97	87	0	0	0	0	0	0	0	2795
0.11508	378	97	87	0	0	0	0	0	0	0	2795
0.11509	379	97	87	0	0	0	0	0	0	0	2796
0.1151	379	97	87	0	0	0	0	0	0	0	2796
0.11511	379	97	87	0	0	0	0	0	0	0	2796
0.11512	378	97	87	0	0	0	0	0	0	0	2796
0.11513	378	97	87	0	0	0	0	0	0	0	2796
0.11514	378	97	87	0	0	0	0	0	0	0	2796
0.11515	378	97	87	0	0	0	0	0	0	0	2796
0.11516	378	96	87	0	0	0	0	0	0	0	2796
0.11517	378	96	87	0	0	0	0	0	0	0	2796
0.11518	378	96	87	0	0	0	0	0	0	0	2796
0.11519	378	96	87	0	0	0	0	0	0	0	2796
0.1152	378	96	87	0	0	0	0	0	0	0	2796
0.11521	379	96	87	0	0	0	0	0	0	0	2797
0.11522	379	96	87	0	0	0	0	0	0	0	2797
0.11523	378	96	87	0	0	0	0	0	0	0	2797
0.11524	378	96	87	0	0	0	0	0	0	0	2797
0.11525	378	96	87	0	0	0	0	0	0	0	2797
0.11526	378	96	87	0	0	0	0	0	0	0	2797
0.11527	378	96	87	0	0	0	0	0	0	0	2797
0.11528	378	96	87	0	0	0	0	0	0	0	2797
0.11529	380	96	87	0	0	0	0	0	0	0	2799
0.1153	380	96	87	0	0	0	0	0	0	0	2799
0.11531	380	96	87	0	0	0	0	0	0	0	2799
0.11532	380	96	87	0	0	0	0	0	0	0	2799
0.11533	380	96	87	0	0	0	0	0	0	0	2799
0.11534	379	96	87	0	0	0	0	0	0	0	2799
0.11535	379	96	87	0	0	0	0	0	0	0	2799
0.11536	380	96	87	0	0	0	0	0	0	0	2800
0.11537	380	97	87	0	0	0	0	0	0	0	2801
0.11538	379	97	87	0	0	0	0	0	0	0	2801
0.11539	379	97	87	0	0	0	0	0	0	0	2801
0.1154	379	97	87	0	0	0	0	0	0	0	2801
0.11541	379	97	87	0	0	0	0	0	0	0	2801
0.11542	379	97	87	0	0	0	0	0	0	0	2801
0.11543	379	97	87	0	0	0	0	0	0	0	2801
0.11544	379	97	87	0	0	0	0	0	0	0	2801
0.11545	379	97	87	0	0	0	0	0	0	0	2801
0.11546	379	97	87	0	0	0	0	0	0	0	2801
0.11547	379	97	87	0	0	0	0	0	0	0	2801
0.11548	379	97	88	0	0	0	0	0	0	0	2802
0.11549	379	97	88	0	0	0	0	0	0	0	2802
0.1155	379	97	88	0	0	0	0	0	0	0	2802
0.11551	379	97	88	0	0	0	0	0	0	0	2802
0.11552	379	97	88	0	0	0	0	0	0	0	2802
0.11553	379	97	88	0	0	0	0	0	0	0	2802
0.11554	379	97	88	0	0	0	0	0	0	0	2802
0.11555	379	97	88	0	0	0	0	0	0	0	2802
0.11556	379	97	88	0	0	0	0	0	0	0	2802
0.11557	379	97	88	0	0	0	0	0	0	0	2802
0.11558	380	95	88	0	0	0	0	0	0	0	2803
0.11559	380	95	88	0	0	0	0	0	0	0	2803
0.1156	380	95	86	0	0	0	0	0	0	0	2803
0.11561	379	95	86	0	0	0	0	0	0	0	2803
0.11562	379	95	86	0	0	0	0	0	0	0	2803
0.11563	379	95	86	0	0	0	0	0	0	0	2803
0.11564	379	96	86	0	0	0	0	0	0	0	2804
0.11565	378	96	86	0	0	0	0	0	0	0	2804
0.11566	379	96	86	0	0	0	0	0	0	0	2805
0.11567	378	96	86	0	0	0	0	0	0	0	2805
0.11568	378	96	85	0	0	0	0	0	0	0	2805
0.11569	378	96	85	0	0	0	0	0	0	0	2805
0.1157	378	96	85	0	0	0	0	0	0	0	2805
0.11571	377	96	85	0	0	0	0	0	0	0	2805
0.11572	377	96	85	0	0	0	0	0	0	0	2805
0.11573	377	96	85	0	0	0	0	0	0	0	2805
0.11574	377	96	85	0	0	0	0	0	0	0	2805
0.11575	378	96	84	0	0	0	0	0	0	0	2806
0.11576	378	96	84	0	0	0	0	0	0	0	2806
0.11577	378	96	84	0	0	0	0	0	0	0	2806
0.11578	379	96	84	0	0	0	0	0	0	0	2807
0.11579	380	96	84	0	0	0	0	0	0	0	2808
0.1158	380	96	84	0	0	0	0	0	0	0	2808
0.11581	380	97	84	0	0	0	0	0	0	0	2809
0.11582	380	97	84	0	0	0	0	0	0	0	2809
0.11583	380	97	84	0	0	0	0	0	0	0	2809
0.11584	380	97	84	0	0	0	0	0	0	0	2809
0.11585	380	97	84	0	0	0	0	0	0	0	2809
0.11586	380	97	84	0	0	0	0	0	0	0	2809
0.11587	379	97	84	0	0	0	0	0	0	0	2809
0.11588	379	97	84	0	0	0	0	0	0	0	2809
0.11589	378	97	84	0	0	0	0	0	0	0	2809
0.1159	377	97	84	0	0	0	0	0	0	0	2809
0.11591	377	97	84	0	0	0	0	0	0	0	2809
0.11592	377	97	84	0	0	0	0	0	0	0	2809
0.11593	377	97	84	0	0	0	0	0	0	0	2809
0.11594	377	97	84	0	0	0	0	0	0	0	2809
0.11595	378	97	84	0	0	0	0	0	0	0	2810
0.11596	378	97	84	0	0	0	0	0	0	0	2810
0.11597	377	97	84	0	0	0	0	0	0	0	2810
0.11598	377	97	84	0	0	0	0	0	0	0	2810
0.11599	377	97	84	0	0	0	0	0	0	0	2810
0.116	377	97	84	0	0	0	0	0	0	0	2810
0.11601	378	97	84	0	0	0	0	0	0	0	2811
0.11602	378	97	84	0	0	0	0	0	0	0	2811
0.11603	378	97	84	0	0	0	0	0	0	0	2811
0.11604	378	97	84	0	0	0	0	0	0	0	2811
0.11605	379	97	84	0	0	0	0	0	0	0	2812
0.11606	379	97	84	0	0	0	0	0	0	0	2813
0.11607	379	97	84	0	0	0	0	0	0	0	2813
0.11608	379	97	84	0	0	0	0	0	0	0	2813
0.11609	377	97	84	0	0	0	0	0	0	0	2813
0.1161	377	97	84	0	0	0	0	0	0	0	2813
0.11611	377	98	84	0	0	0	0	0	0	0	2814
0.11612	378	98	84	0	0	0	0	0	0	0	2815
0.11613	378	98	84	0	0	0	0	0	0	0	2815
0.11614	378	98	84	0	0	0	0	0	0	0	2815
0.11615	379	98	84	0	0	0	0	0	0	0	2816
0.11616	379	98	84	0	0	0	0	0	0	0	2816
0.11617	379	98	84	0	0	0	0	0	0	0	2816
0.11618	379	98	84	0	0	0	0	0	0	0	2816
0.11619	379	98	84	0	0	0	0	0	0	0	2816
0.1162	380	98	84	0	0	0	0	0	0	0	2817
0.11621	380	98	84	0	0	0	0	0	0	0	2817
0.11622	380	98	84	0	0	0	0	0	0	0	2817
0.11623	379	98	84	0	0	0	0	0	0	0	2817
0.11624	379	98	84	0	0	0	0	0	0	0	2817
0.11625	379	98	84	0	0	0	0	0	0	0	2817
0.11626	379	97	84	0	0	0	0	0	0	0	2817
0.11627	379	97	84	0	0	0	0	0	0	0	2817
0.11628	379	97	84	0	0	0	0	0	0	0	2817
0.11629	379	97	84	0	0	0	0	0	0	0	2817
0.1163	379	97	84	0	0	0	0	0	0	0	2817
0.11631	379	97	84	0	0	0	0	0	0	0	2817
0.11632	379	97	85	0	0	0	0	0	0	0	2818
0.11633	379	97	85	0	0	0	0	0	0	0	2818
0.11634	379	96	85	0	0	0	0	0	0	0	2818
0.11635	379	96	85	0	0	0	0	0	0	0	2818
0.11636	379	96	84	0	0	0	0	0	0	0	2818
0.11637	379	96	83	0	0	0	0	0	0	0	2818
0.11638	379	96	83	0	0	0	0	0	0	0	2818
0.11639	379	96	83	0	0	0	0	0	0	0	2818
0.1164	379	96	83	0	0	0	0	0	0	0	2818
0.11641	379	96	83	0	0	0	0	0	0	0	2818
0.11642	379	96	83	0	0	0	0	0	0	0	2818
0.11643	379	95	83	0	0	0	0	0	0	0	2818
0.11644	379	95	83	0	0	0	0	0	0	0	2818
0.11645	379	95	83	0	0	0	0	0	0	0	2818
0.11646	378	95	83	0	0	0	0	0	0	0	2818
0.11647	378	95	82	0	0	0	0	0	0	0	2818
0.11648	377	95	82	0	0	0	0	0	0	0	2818
0.11649	377	95	82	0	0	0	0	0	0	0	2818
0.1165	377	95	82	0	0	0	0	0	0	0	2819
0.11651	377	95	81	0	0	0	0	0	0	0	2819
0.11652	376	95	81	0	0	0	0	0	0	0	2819
0.11653	376	95	81	0	0	0	0	0	0	0	2819
0.11654	376	95	81	0	0	0	0	0	0	0	2819
0.11655	376	95	81	0	0	0	0	0	0	0	2819
0.11656	376	95	81	0	0	0	0	0	0	0	2819
0.11657	376	95	81	0	0	0	0	0	0	0	2819
0.11658	376	95	81	0	0	0	0	0	0	0	2819
0.11659	377	95	81	0	0	0	0	0	0	0	2820
0.1166	377	95	81	0	0	0	0	0	0	0	2820
0.11661	377	95	81	0	0	0	0	0	0	0	2820
0.11662	377	95	81	0	0	0	0	0	0	0	2820
0.11663	377	95	81	0	0	0	0	0	0	0	2820
0.11664	377	95	81	0	0	0	0	0	0	0	2820
0.11665	377	96	81	0	0	0	0	0	0	0	2821
0.11666	379	96	81	0	0	0	0	0	0	0	2823
0.11667	379	96	81	0	0	0	0	0	0	0	2823
0.11668	379	96	81	0	0	0	0	0	0	0	2823
0.11669	379	96	81	0	0	0	0	0	0	0	2823
0.1167	379	96	81	0	0	0	0	0	0	0	2823
0.11671	379	96	81	0	0	0	0	0	0	0	2823
0.11672	379	96	81	0	0	0	0	0	0	0	2823
0.11673	378	96	81	0	0	0	0	0	0	0	2823
0.11674	378	96	81	0	0	0	0	0	0	0	2824
0.11675	378	95	81	0	0	0	0	0	0	0	2824
0.11676	378	95	81	0	0	0	0	0	0	0	2824
0.11677	378	95	82	0	0	0	0	0	0	0	2825
0.11678	378	95	82	0	0	0	0	0	0	0	2825
0.11679	379	94	82	0	0	0	0	0	0	0	2826
0.1168	379	94	82	0	0	0	0	0	0	0	2827
0.11681	379	94	82	0	0	0	0	0	0	0	2827
0.11682	379	94	82	0	0	0	0	0	0	0	2827
0.11683	380	94	82	0	0	0	0	0	0	0	2828
0.11684	379	94	82	0	0	0	0	0	0	0	2828
0.11685	379	94	82	0	0	0	0	0	0	0	2828
0.11686	379	95	82	0	0	0	0	0	0	0	2829
0.11687	379	95	82	0	0	0	0	0	0	0	2829
0.11688	379	95	82	0	0	0	0	0	0	0	2829
0.11689	378	96	82	0	0	0	0	0	0	0	2830
0.1169	377	96	81	0	0	0	0	0	0	0	2830
0.11691	377	96	81	0	0	0	0	0	0	0	2830
0.11692	377	96	81	0	0	0	0	0	0	0	2830
0.11693	377	96	81	0	0	0	0	0	0	0	2830
0.11694	377	96	81	0	0	0	0	0	0	0	2831
0.11695	377	96	81	0	0	0	0	0	0	0	2831
0.11696	377	96	82	0	0	0	0	0	0	0	2832
0.11697	377	96	82	0	0	0	0	0	0	0	2832
0.11698	378	96	82	0	0	0	0	0	0	0	2833
0.11699	378	96	81	0	0	0	0	0	0	0	2833
0.117	377	96	81	0	0	0	0	0	0	0	2833
0.11701	377	96	81	0	0	0	0	0	0	0	2833
0.11702	377	96	81	0	0	0	0	0	0	0	2833
0.11703	377	96	81	0	0	0	0	0	0	0	2833
0.11704	377	96	81	0	0	0	0	0	0	0	2833
0.11705	377	96	81	0	0	0	0	0	0	0	2833
0.11706	377	96	81	0	0	0	0	0	0	0	2833
0.11707	377	96	81	0	0	0	0	0	0	0	2833
0.11708	377	96	81	0	0	0	0	0	0	0	2833
0.11709	377	96	80	0	0	0	0	0	0	0	2833
0.1171	377	96	80	0	0	0	0	0	0	0	2833
0.11711	377	96	80	0	0	0	0	0	0	0	2833
0.11712	377	96	80	0	0	0	0	0	0	0	2833
0.11713	377	96	80	0	0	0	0	0	0	0	2833
0.11714	376	96	80	0	0	0	0	0	0	0	2833
0.11715	377	96	80	0	0	0	0	0	0	0	2834
0.11716	376	96	80	0	0	0	0	0	0	0	2834
0.11717	376	96	80	0	0	0	0	0	0	0	2834
0.11718	376	96	80	0	0	0	0	0	0	0	2834
0.11719	376	97	80	0	0	0	0	0	0	0	2835
0.1172	376	97	80	0	0	0	0	0	0	0	2835
0.11721	375	97	81	0	0	0	0	0	0	0	2836
